"mutasi_id","pegawai_id","instansi_asal_id","instansi_tujuan_id","tanggal_mutasi","jenis_mutasi"
2290,8904,2,28,2028-05-25,Alih Tugas
2291,8906,33,4,2027-11-10,Rotasi
2292,8919,18,24,2023-04-25,Alih Tugas
2293,8920,35,33,2027-10-08,Rotasi
2294,8926,42,40,2006-12-04,Rotasi
2295,8933,31,30,2029-04-23,Rotasi
2296,8954,28,29,2027-04-28,Rotasi
2297,8964,29,7,2016-08-05,Promosi
2298,8964,17,7,2021-08-15,Promosi
2299,8971,36,11,2001-01-26,Rotasi
2300,8971,10,11,2004-11-07,Rotasi
2301,8974,34,47,2008-04-11,Rotasi
2302,8974,37,47,2014-02-11,Promosi
2303,8983,33,27,2013-08-12,Rotasi
2304,8983,12,27,2017-04-07,Promosi
2305,8985,38,8,2027-04-15,Rotasi
2306,8988,10,4,1999-06-14,Rotasi
2307,8988,16,4,2004-10-25,Rotasi
2308,8990,39,24,2029-11-24,Alih Tugas
2309,8991,27,24,2014-01-14,Promosi
2310,8998,13,23,2000-01-10,Alih Tugas
2311,8999,7,12,2011-10-15,Rotasi
2312,8999,6,12,2017-09-07,Alih Tugas
2313,9004,6,46,2018-08-01,Rotasi
2314,9004,32,46,2024-06-24,Rotasi
2315,9029,1,4,2010-05-07,Promosi
2316,9029,35,4,2015-10-23,Rotasi
2317,9030,19,25,2022-03-07,Rotasi
2318,9049,11,46,2027-11-26,Rotasi
2319,9052,45,39,2022-02-26,Rotasi
2320,9055,29,24,2009-09-09,Promosi
2321,9055,36,24,2012-07-12,Alih Tugas
2322,9055,46,24,2017-06-27,Alih Tugas
2323,9061,6,11,2029-06-22,Rotasi
2324,9062,41,20,2006-10-13,Promosi
2325,9074,23,36,2007-11-23,Rotasi
2326,9074,46,36,2013-08-17,Rotasi
2327,9074,4,36,2016-10-05,Promosi
2328,9082,13,6,2025-06-25,Rotasi
2329,9091,11,36,2004-04-22,Alih Tugas
2330,9091,4,36,2009-06-28,Rotasi
2331,9091,6,36,2012-09-27,Rotasi
2332,9096,2,45,2000-03-26,Rotasi
2333,9096,22,45,2006-06-03,Alih Tugas
2334,9100,27,40,2029-04-15,Rotasi
2335,9103,21,17,2027-10-23,Rotasi
2336,9108,25,44,1990-07-26,Rotasi
2337,9113,45,35,2023-08-03,Rotasi
2338,9122,1,43,2015-07-06,Promosi
2339,9122,1,43,2020-09-17,Rotasi
2340,9132,23,21,2006-04-22,Promosi
2341,9133,26,16,2027-05-12,Rotasi
2342,9136,2,18,2018-05-16,Promosi
2343,9136,1,18,2022-11-17,Rotasi
2344,9138,43,18,1997-01-19,Promosi
2345,9139,22,41,2028-04-20,Alih Tugas
2346,9141,15,46,1999-04-22,Rotasi
2347,9155,12,43,2028-10-27,Rotasi
2348,9156,12,16,2014-10-28,Rotasi
2349,9163,1,43,1996-07-12,Rotasi
2350,9163,3,43,1999-09-14,Rotasi
2351,9163,38,43,2003-04-07,Rotasi
2352,9164,14,46,2027-09-23,Alih Tugas
2353,9173,34,39,2007-06-16,Rotasi
2354,9173,10,39,2013-04-13,Alih Tugas
2355,9173,28,39,2016-04-10,Rotasi
2356,9176,29,32,1993-05-01,Rotasi
2357,9180,5,4,2007-12-26,Rotasi
2358,9180,44,4,2012-11-06,Alih Tugas
2359,9180,27,4,2015-04-21,Rotasi
2360,9193,26,25,2019-11-08,Alih Tugas
2361,9193,36,25,2025-01-10,Alih Tugas
2362,9196,18,14,2019-09-19,Rotasi
2363,9196,26,14,2025-10-08,Rotasi
2364,9202,8,5,2007-04-13,Rotasi
2365,9205,18,32,2023-12-16,Rotasi
2366,9207,47,8,2017-11-19,Rotasi
2367,9207,16,8,2023-05-13,Alih Tugas
2368,9217,37,22,2018-02-27,Promosi
2369,9217,12,22,2023-07-05,Rotasi
2370,9221,44,24,1998-02-01,Rotasi
2371,9222,12,28,2005-01-23,Rotasi
2372,9222,3,28,2008-06-23,Rotasi
2373,9225,21,47,2008-08-02,Promosi
2374,9225,8,47,2014-06-08,Promosi
2375,9225,39,47,2018-05-01,Rotasi
2376,9232,2,41,2016-04-07,Promosi
2377,9233,45,25,2022-02-14,Rotasi
2378,9236,47,7,2017-01-24,Rotasi
2379,9246,25,1,2005-11-02,Alih Tugas
2380,9250,41,5,2024-05-03,Rotasi
2381,9256,29,38,2028-07-09,Promosi
2382,9279,23,42,2025-10-12,Alih Tugas
2383,9281,37,46,2018-08-15,Promosi
2384,9281,21,46,2023-08-26,Alih Tugas
2385,9290,40,42,2009-01-12,Rotasi
2386,9290,4,42,2013-03-22,Rotasi
2387,9292,17,10,2026-04-11,Promosi
2388,9304,23,10,2013-11-04,Promosi
2389,9307,42,47,2016-10-05,Rotasi
2390,9307,24,47,2022-09-21,Rotasi
2391,9309,30,39,2006-05-13,Alih Tugas
2392,9321,3,33,2018-12-01,Rotasi
2393,9322,11,20,2024-01-27,Promosi
2394,9339,4,43,2028-10-04,Promosi
2395,9345,35,1,2017-07-04,Rotasi
2396,9351,15,42,1990-05-21,Promosi
2397,9351,17,42,1995-11-24,Rotasi
2398,9351,22,42,2000-11-24,Rotasi
2399,9354,9,30,2021-05-09,Rotasi
2400,9358,32,40,2016-09-28,Rotasi
2401,9358,15,40,2022-06-06,Alih Tugas
2402,9369,12,11,2027-05-18,Rotasi
2403,9382,24,7,2024-07-27,Rotasi
2404,9385,44,19,2020-02-10,Rotasi
2405,9389,8,47,2028-06-22,Rotasi
2406,9394,45,3,2025-11-23,Rotasi
2407,9400,20,38,2028-01-17,Alih Tugas
2408,9404,18,34,1999-05-18,Alih Tugas
2409,9410,21,1,2024-09-17,Rotasi
2410,9411,21,45,2009-07-22,Rotasi
2411,9411,44,45,2012-01-13,Rotasi
2412,9426,37,19,2020-07-20,Promosi
2413,9427,5,24,2014-05-16,Promosi
2414,9433,36,16,2014-10-23,Rotasi
2415,9433,46,16,2018-05-24,Rotasi
2416,9444,15,21,1992-04-22,Rotasi
2417,9447,35,41,2013-09-10,Alih Tugas
2418,9450,6,35,2010-07-06,Promosi
2419,9453,35,23,2025-08-22,Rotasi
2420,9455,14,39,2016-07-01,Rotasi
2421,9455,20,39,2020-05-03,Promosi
2422,9468,4,6,2018-01-15,Promosi
2423,9468,13,6,2022-07-08,Promosi
2424,9473,13,41,1999-01-07,Rotasi
2425,9473,38,41,2005-07-04,Rotasi
2426,9473,9,41,2009-05-19,Rotasi
2427,9474,25,29,1997-05-01,Rotasi
2428,9474,15,29,2001-12-03,Promosi
2429,9474,6,29,2005-11-10,Rotasi
2430,9481,10,29,2029-06-25,Rotasi
2431,9489,34,17,2004-09-18,Alih Tugas
2432,9489,15,17,2007-04-07,Rotasi
2433,9490,22,5,2021-06-12,Rotasi
2434,9494,3,6,2021-05-03,Promosi
2435,9495,28,18,2016-05-05,Rotasi
2436,9500,35,13,2001-08-13,Rotasi
2437,9500,4,13,2006-03-13,Rotasi
2438,9513,30,5,2018-12-02,Alih Tugas
2439,9515,23,20,2004-10-11,Rotasi
2440,9515,8,20,2010-11-15,Promosi
2441,9515,26,20,2016-06-20,Rotasi
2442,9525,2,14,2015-03-21,Rotasi
2443,9525,30,14,2018-08-24,Rotasi
2444,9540,14,21,2023-10-20,Rotasi
2445,9542,6,15,2007-09-12,Alih Tugas
2446,9542,39,15,2012-11-15,Promosi
2447,9542,38,15,2017-05-17,Alih Tugas
2448,9543,10,23,2020-04-02,Rotasi
2449,9546,7,13,2005-02-08,Rotasi
2450,9546,40,13,2008-06-27,Rotasi
2451,9548,2,25,2017-04-23,Promosi
2452,9548,47,25,2020-10-10,Promosi
2453,9550,14,3,2006-04-01,Rotasi
2454,9550,4,3,2009-12-03,Rotasi
2455,9551,40,14,2019-04-14,Rotasi
2456,9551,19,14,2025-05-12,Promosi
2457,9557,16,13,2021-11-23,Rotasi
2458,9561,34,14,2009-10-02,Alih Tugas
2459,9561,28,14,2012-07-19,Rotasi
2460,9564,44,38,2027-10-07,Rotasi
2461,9565,23,4,2027-03-14,Alih Tugas
2462,9570,26,1,2013-05-10,Rotasi
2463,9570,5,1,2016-08-08,Alih Tugas
2464,9572,14,43,2029-12-12,Rotasi
2465,9583,45,11,2001-02-17,Alih Tugas
2466,9583,31,11,2004-11-20,Alih Tugas
2467,9583,27,11,2010-09-21,Alih Tugas
2468,9599,26,28,2023-08-03,Rotasi
2469,9603,28,5,2020-07-20,Rotasi
2470,9615,18,25,2006-11-21,Promosi
2471,9621,5,8,2016-06-01,Rotasi
2472,9621,1,8,2022-05-26,Rotasi
2473,9627,37,46,2028-09-12,Promosi
2474,9633,28,16,2004-05-10,Promosi
2475,9646,16,15,2018-09-03,Rotasi
2476,9646,24,15,2023-04-28,Promosi
2477,9648,18,7,2013-08-19,Rotasi
2478,9662,43,10,2007-01-14,Rotasi
2479,9662,24,10,2013-04-12,Rotasi
2480,9662,4,10,2018-10-05,Promosi
2481,9666,39,26,2016-02-19,Rotasi
2482,9667,47,10,2028-12-12,Rotasi
2483,9681,6,41,2026-03-20,Promosi
2484,9685,24,26,2007-02-20,Promosi
2485,9691,24,37,2014-12-20,Promosi
2486,9691,12,37,2018-07-08,Rotasi
2487,9694,14,46,2027-09-12,Rotasi
2488,9698,15,6,1999-12-01,Alih Tugas
2489,9698,28,6,2002-02-16,Rotasi
2490,9698,47,6,2007-02-28,Rotasi
2491,9700,3,34,2023-04-06,Alih Tugas
2492,9702,27,32,2009-03-18,Rotasi
2493,9748,24,28,2013-07-11,Rotasi
2494,9748,40,28,2016-04-11,Promosi
2495,9749,4,13,2018-03-08,Alih Tugas
2496,9749,36,13,2023-10-18,Rotasi
2497,9763,17,13,2028-05-27,Rotasi
2498,9768,25,38,2012-03-03,Rotasi
2499,9768,47,38,2017-03-08,Alih Tugas
2500,9769,43,28,2028-10-12,Rotasi
2501,9770,33,9,2025-12-05,Rotasi
2502,9775,3,42,2018-05-26,Rotasi
2503,9775,1,42,2023-02-09,Rotasi
2504,9789,21,23,2026-02-12,Rotasi
2505,9791,34,3,1993-10-20,Rotasi
2506,9791,33,3,1996-03-07,Alih Tugas
2507,9791,39,3,2002-02-28,Rotasi
2508,9792,26,4,2016-10-22,Alih Tugas
2509,9792,2,4,2019-10-14,Promosi
2510,9799,9,36,2027-11-21,Rotasi
2511,9801,21,47,2022-05-14,Rotasi
2512,9806,28,8,2028-08-01,Promosi
2513,9807,9,5,2027-07-05,Promosi
2514,9808,19,47,2018-08-05,Promosi
2515,9812,27,17,2022-02-12,Rotasi
2516,9813,1,21,1997-04-17,Rotasi
2517,9813,11,21,2001-05-10,Promosi
2518,9814,42,1,2015-06-10,Rotasi
2519,9818,41,3,2006-11-13,Promosi
2520,9818,14,3,2009-07-18,Alih Tugas
2521,9818,4,3,2013-07-02,Rotasi
2522,9820,6,15,2008-06-28,Rotasi
2523,9820,35,15,2012-04-10,Rotasi
2524,9820,3,15,2016-05-28,Promosi
2525,9835,34,22,2003-09-16,Alih Tugas
2526,9835,5,22,2008-01-21,Rotasi
2527,9835,19,22,2013-09-01,Rotasi
2528,9840,3,44,1995-07-09,Rotasi
2529,9840,38,44,1999-07-03,Rotasi
2530,9843,3,12,2004-10-04,Promosi
2531,9843,44,12,2010-06-19,Rotasi
2532,9847,9,13,2001-11-20,Rotasi
2533,9847,41,13,2006-05-08,Rotasi
2534,9847,12,13,2011-03-09,Rotasi
2535,9851,4,32,2013-03-10,Promosi
2536,9863,29,15,1997-02-03,Promosi
2537,9863,8,15,2003-09-03,Promosi
2538,9874,12,29,2021-12-19,Rotasi
2539,9877,28,35,2023-07-12,Promosi
2540,9895,2,38,2002-01-05,Rotasi
2541,9895,8,38,2006-11-27,Rotasi
2542,9900,15,38,2018-11-18,Promosi
2543,9905,46,6,2008-09-26,Alih Tugas
2544,9905,43,6,2013-01-18,Rotasi
2545,9910,44,21,2024-05-20,Rotasi
2546,9911,14,22,2016-12-01,Rotasi
2547,9911,46,22,2020-09-10,Alih Tugas
2548,9912,34,11,2018-11-14,Rotasi
2549,9914,7,23,2020-03-09,Alih Tugas
2550,9915,33,13,2019-01-09,Rotasi
2551,9915,7,13,2022-09-02,Rotasi
2552,9926,37,16,2008-01-13,Rotasi
2553,9926,11,16,2014-11-17,Promosi
2554,9929,44,14,2008-09-12,Alih Tugas
2555,9929,27,14,2012-05-11,Alih Tugas
2556,9934,18,44,2026-10-16,Promosi
2557,9939,40,42,2007-10-10,Alih Tugas
2558,9939,20,42,2011-09-07,Rotasi
2559,9942,14,23,2019-04-26,Promosi
2560,9942,43,23,2022-02-08,Rotasi
2561,9944,36,11,2006-09-05,Promosi
2562,9944,35,11,2012-01-11,Rotasi
2563,9944,46,11,2015-01-04,Rotasi
2564,9945,10,45,2027-08-11,Rotasi
2565,9947,12,38,2021-08-17,Alih Tugas
2566,9950,23,5,2028-03-26,Alih Tugas
2567,9955,37,25,2020-12-25,Alih Tugas
2568,9956,19,47,2028-02-19,Rotasi
2569,9957,20,28,2010-04-24,Alih Tugas
2570,9969,3,37,2018-11-14,Rotasi
2571,9969,44,37,2024-05-13,Rotasi
2572,9979,42,44,2008-05-04,Rotasi
2573,9979,10,44,2013-09-20,Alih Tugas
2574,9981,14,13,2028-02-22,Alih Tugas
2575,9988,11,8,2024-03-08,Rotasi
2576,9990,4,30,1992-02-13,Promosi
2577,9990,25,30,1995-02-18,Alih Tugas
2578,9990,43,30,1998-06-16,Promosi
2579,9995,29,16,1994-06-20,Alih Tugas
2580,10006,6,38,2028-08-04,Rotasi
2581,10021,14,36,2018-09-08,Rotasi
2582,10023,47,3,2025-09-03,Rotasi
2583,10024,36,1,1997-12-14,Promosi
2584,10028,17,36,2009-02-10,Rotasi
2585,10028,24,36,2013-04-06,Promosi
2586,10028,33,36,2016-09-06,Promosi
2587,10029,33,37,2006-11-07,Promosi
2588,10029,29,37,2011-06-21,Rotasi
2589,10030,38,40,1995-03-05,Rotasi
2590,10030,23,40,2001-01-25,Alih Tugas
2591,10030,23,40,2005-04-21,Rotasi
2592,10031,20,25,2019-01-10,Rotasi
2593,10031,35,25,2024-10-23,Promosi
2594,10037,31,1,2007-06-13,Promosi
2595,10041,6,10,2028-02-20,Alih Tugas
2596,10052,33,3,1999-09-01,Alih Tugas
2597,10052,21,3,2002-03-24,Rotasi
2598,10056,5,18,2012-02-23,Rotasi
2599,10059,42,13,2005-06-20,Alih Tugas
2600,10063,15,29,1998-11-05,Rotasi
2601,10066,43,12,2020-09-09,Rotasi
2602,10068,23,21,2007-05-22,Promosi
2603,10068,17,21,2010-10-12,Promosi
2604,10071,13,27,2027-03-26,Rotasi
2605,10072,18,37,2024-10-09,Promosi
2606,10077,44,24,1999-06-06,Rotasi
2607,10077,39,24,2002-09-23,Promosi
2608,10081,20,43,2027-12-06,Alih Tugas
2609,10082,8,14,2020-06-21,Rotasi
2610,10083,8,21,2018-09-07,Rotasi
2611,10085,27,45,2028-12-25,Promosi
2612,10089,38,12,2020-09-08,Rotasi
2613,10095,34,22,2009-10-18,Rotasi
2614,10095,47,22,2014-09-18,Rotasi
2615,10099,33,24,2018-06-24,Alih Tugas
2616,10099,8,24,2021-07-02,Rotasi
2617,10107,31,7,1999-06-10,Promosi
2618,10107,21,7,2002-01-26,Rotasi
2619,10107,40,7,2005-04-12,Alih Tugas
2620,10108,45,44,2027-05-09,Alih Tugas
2621,10119,21,3,2012-01-21,Promosi
2622,10128,13,26,2008-06-17,Rotasi
2623,10128,36,26,2011-09-13,Alih Tugas
2624,10128,27,26,2017-11-01,Promosi
2625,10135,41,13,2028-05-27,Promosi
2626,10150,5,45,2023-06-08,Rotasi
2627,10151,19,38,2012-07-20,Rotasi
2628,10151,1,38,2016-08-15,Rotasi
2629,10183,27,23,2027-07-27,Alih Tugas
2630,10189,1,16,2004-10-22,Rotasi
2631,10189,38,16,2008-05-12,Rotasi
2632,10206,41,43,2018-05-12,Rotasi
2633,10206,40,43,2024-01-04,Alih Tugas
2634,10215,10,47,2019-01-28,Rotasi
2635,10215,46,47,2025-02-03,Alih Tugas
2636,10222,26,22,2023-06-09,Rotasi
2637,10228,19,30,1996-12-23,Rotasi
2638,10228,14,30,2002-09-07,Promosi
2639,10228,46,30,2007-08-12,Rotasi
2640,10235,20,14,2007-05-21,Rotasi
2641,10235,15,14,2012-07-26,Promosi
2642,10238,34,39,2019-11-10,Rotasi
2643,10238,25,39,2023-09-26,Rotasi
2644,10248,8,27,2028-03-16,Alih Tugas
2645,10252,46,41,2009-03-15,Alih Tugas
2646,10252,28,41,2012-01-07,Rotasi
2647,10252,20,41,2016-05-19,Alih Tugas
2648,10253,22,35,2024-03-07,Rotasi
2649,10254,2,45,2027-06-26,Promosi
2650,10262,44,36,1998-05-27,Rotasi
2651,10262,37,36,2002-09-02,Rotasi
2652,10262,33,36,2005-02-24,Promosi
2653,10271,42,22,2022-10-02,Rotasi
2654,10275,14,25,2020-04-10,Rotasi
2655,10278,4,30,2022-03-05,Alih Tugas
2656,10289,15,8,2027-05-10,Promosi
2657,10292,47,23,2021-07-20,Rotasi
2658,10304,27,42,2015-02-11,Rotasi
2659,10304,10,42,2018-06-05,Rotasi
2660,10316,17,44,2014-08-14,Rotasi
2661,10316,38,44,2018-03-19,Promosi
2662,10319,38,40,2028-07-22,Promosi
2663,10336,23,15,1991-11-09,Rotasi
2664,10336,38,15,1994-07-25,Promosi
2665,10337,33,19,2010-04-02,Promosi
2666,10340,42,21,2010-06-05,Rotasi
2667,10340,46,21,2014-08-11,Alih Tugas
2668,10347,46,2,2013-08-06,Promosi
2669,10352,45,27,2024-10-13,Rotasi
2670,10353,25,37,2027-02-10,Promosi
2671,10356,17,36,2021-03-28,Rotasi
2672,10360,22,28,2009-06-19,Rotasi
2673,10360,24,28,2013-02-17,Alih Tugas
2674,10368,29,36,2009-11-28,Rotasi
2675,10368,27,36,2013-07-08,Alih Tugas
2676,10368,3,36,2017-06-19,Rotasi
2677,10371,21,45,2018-04-21,Promosi
2678,10371,27,45,2023-10-08,Rotasi
2679,10378,47,5,2010-04-23,Rotasi
2680,10378,23,5,2016-05-21,Promosi
2681,10382,13,20,2020-05-08,Promosi
2682,10389,9,10,2010-01-11,Alih Tugas
2683,10389,9,10,2014-02-12,Rotasi
2684,10395,47,3,2001-06-16,Rotasi
2685,10396,42,25,1999-08-09,Rotasi
2686,10410,30,5,2019-02-05,Promosi
2687,10417,13,19,2016-03-23,Rotasi
2688,10423,46,34,2022-09-21,Promosi
2689,10433,37,6,2008-05-22,Promosi
2690,10433,21,6,2013-02-06,Alih Tugas
2691,10442,24,11,2016-10-10,Alih Tugas
2692,10442,21,11,2021-04-21,Promosi
2693,10447,24,22,2013-10-03,Alih Tugas
2694,10448,34,3,2020-01-13,Rotasi
2695,10449,31,19,2027-07-15,Promosi
2696,10451,24,34,2017-08-06,Alih Tugas
2697,10453,14,5,2018-07-24,Promosi
2698,10453,25,5,2021-03-28,Promosi
2699,10456,24,28,1993-12-26,Rotasi
2700,10456,25,28,1999-10-01,Promosi
2701,10467,9,21,2014-08-20,Promosi
2702,10467,33,21,2018-10-19,Rotasi
2703,10470,6,24,2029-05-09,Rotasi
2704,10472,23,6,2007-08-23,Rotasi
2705,10475,5,34,2000-02-16,Alih Tugas
2706,10475,11,34,2004-01-13,Rotasi
2707,10488,9,20,1995-04-12,Rotasi
2708,10492,20,38,1993-12-04,Rotasi
2709,10492,36,38,1998-08-07,Alih Tugas
2710,10492,8,38,2001-07-10,Alih Tugas
2711,10504,39,34,2027-12-04,Rotasi
2712,10533,11,10,2029-03-20,Alih Tugas
2713,10550,36,13,2017-05-14,Promosi
2714,10550,30,13,2023-01-17,Alih Tugas
2715,10563,30,6,2012-11-11,Rotasi
2716,10568,9,33,2018-10-23,Promosi
2717,10568,2,33,2024-07-08,Alih Tugas
2718,10572,35,9,2025-04-23,Rotasi
2719,10575,37,4,1993-11-01,Rotasi
2720,10575,44,4,1999-08-12,Promosi
2721,10575,11,4,2004-09-21,Rotasi
2722,10602,20,7,2008-10-15,Promosi
2723,10602,3,7,2013-08-05,Rotasi
2724,10607,28,47,2023-09-23,Rotasi
2725,10615,30,13,2025-08-19,Promosi
2726,10625,30,43,2015-08-08,Rotasi
2727,10625,15,43,2020-07-18,Rotasi
2728,10628,21,6,2019-09-22,Promosi
2729,10628,23,6,2023-08-10,Rotasi
2730,10638,34,33,2002-12-19,Rotasi
2731,10640,7,4,1999-05-24,Rotasi
2732,10655,28,27,2017-06-18,Alih Tugas
2733,10655,10,27,2021-05-01,Promosi
2734,10656,33,2,2028-11-06,Rotasi
2735,10659,9,5,2012-01-14,Rotasi
2736,10659,35,5,2017-11-20,Rotasi
2737,10668,8,25,1996-04-08,Rotasi
2738,10668,11,25,1999-03-20,Rotasi
2739,10668,22,25,2004-12-25,Rotasi
2740,10670,42,1,2004-05-09,Rotasi
2741,10670,17,1,2008-03-11,Promosi
2742,10676,19,47,2017-04-13,Alih Tugas
2743,10682,21,44,2022-01-11,Alih Tugas
2744,10690,22,18,2013-01-06,Rotasi
2745,10690,30,18,2018-06-05,Promosi
2746,10692,26,10,2028-06-21,Rotasi
2747,10694,28,38,2029-03-20,Alih Tugas
2748,10698,6,8,2001-06-18,Promosi
2749,10698,17,8,2007-02-20,Promosi
2750,10706,6,12,2001-02-11,Promosi
2751,10710,7,30,2003-07-12,Rotasi
2752,10711,4,15,2005-12-03,Promosi
2753,10711,42,15,2010-04-16,Rotasi
2754,10711,43,15,2016-06-03,Rotasi
2755,10712,24,3,2024-02-19,Rotasi
2756,10715,47,6,2006-03-01,Rotasi
2757,10715,36,6,2010-09-13,Rotasi
2758,10715,43,6,2015-12-22,Alih Tugas
2759,10716,31,27,2018-02-16,Rotasi
2760,10733,19,17,2019-10-12,Rotasi
2761,10733,7,17,2022-11-20,Alih Tugas
2762,10735,26,8,2013-05-11,Alih Tugas
2763,10741,14,7,1990-07-27,Rotasi
2764,10741,28,7,1995-09-08,Promosi
2765,10747,27,32,2015-08-24,Promosi
2766,10759,27,41,2002-11-24,Promosi
2767,10759,27,41,2005-06-23,Rotasi
2768,10759,24,41,2011-02-14,Alih Tugas
2769,10765,3,2,2014-09-22,Rotasi
2770,10765,9,2,2019-06-13,Rotasi
2771,10766,21,5,2016-09-27,Alih Tugas
2772,10766,45,5,2020-03-28,Rotasi
2773,10774,12,14,2019-04-27,Rotasi
2774,10774,41,14,2022-03-16,Rotasi
2775,10775,17,8,2014-02-05,Rotasi
2776,10785,39,10,2010-07-25,Rotasi
2777,10785,25,10,2015-01-03,Alih Tugas
2778,10787,19,38,2026-04-06,Rotasi
2779,10790,11,17,2027-03-05,Promosi
2780,10795,46,45,2028-09-07,Alih Tugas
2781,10810,11,4,2024-06-05,Rotasi
2782,10827,1,43,2027-05-26,Alih Tugas
2783,10834,29,33,2028-12-12,Alih Tugas
2784,10835,44,43,1995-03-14,Alih Tugas
2785,10835,20,43,2001-06-04,Promosi
2786,10837,40,44,2028-08-12,Rotasi
2787,10841,15,4,2012-08-26,Promosi
2788,10841,23,4,2017-11-25,Rotasi
2789,10879,24,16,1996-06-03,Rotasi
2790,10886,15,22,2028-06-11,Rotasi
2791,10891,38,11,2028-09-03,Promosi
2792,10894,14,33,2028-01-15,Promosi
2793,10908,8,11,2011-02-10,Rotasi
2794,10908,18,11,2016-08-24,Rotasi
2795,10911,11,9,2000-04-13,Rotasi
2796,10911,19,9,2005-10-13,Promosi
2797,10912,2,9,2009-05-28,Alih Tugas
2798,10913,38,10,2024-02-23,Promosi
2799,10917,8,34,2028-08-26,Rotasi
2800,10923,31,28,2028-08-11,Rotasi
2801,10926,20,42,2026-05-10,Rotasi
2802,10929,30,26,2023-12-17,Rotasi
2803,10932,24,18,2016-11-23,Promosi
2804,10932,10,18,2019-09-27,Promosi
2805,10944,34,46,2015-09-02,Rotasi
2806,10944,22,46,2019-02-12,Rotasi
2807,10947,20,4,2008-12-05,Rotasi
2808,10955,38,9,2027-08-26,Rotasi
2809,10956,43,13,2016-06-28,Promosi
2810,10958,44,26,2009-08-16,Promosi
2811,10958,40,26,2013-12-15,Rotasi
2812,10960,25,40,2020-07-21,Rotasi
2813,10963,20,32,2018-01-08,Rotasi
2814,10963,31,32,2021-12-02,Promosi
2815,10965,28,38,1999-11-22,Rotasi
2816,10976,27,44,2015-06-08,Rotasi
2817,10976,30,44,2018-10-01,Alih Tugas
2818,10978,14,20,1999-04-19,Promosi
2819,10978,22,20,2005-03-07,Alih Tugas
2820,10985,19,21,2006-10-18,Rotasi
2821,10985,40,21,2009-12-12,Rotasi
2822,10990,37,14,2011-02-13,Rotasi
2823,10994,5,40,2026-02-19,Rotasi
2824,10995,4,34,2012-05-20,Rotasi
2825,10995,40,34,2018-10-16,Promosi
2826,11013,17,37,2026-08-17,Rotasi
2827,11021,4,16,2016-01-21,Promosi
2828,11029,45,36,2024-04-15,Rotasi
2829,11033,17,26,1995-07-16,Alih Tugas
2830,11033,30,26,2000-11-20,Rotasi
2831,11036,41,16,2019-04-19,Rotasi
2832,11045,27,43,2019-08-09,Rotasi
2833,11045,28,43,2022-04-20,Rotasi
2834,11047,22,17,2028-06-25,Promosi
2835,11048,26,6,2027-09-05,Rotasi
2836,11051,38,41,2029-11-20,Alih Tugas
2837,11061,20,13,2019-06-09,Rotasi
2838,11063,7,17,2012-05-28,Rotasi
2839,11063,12,17,2018-10-05,Alih Tugas
2840,11064,35,10,2028-01-18,Promosi
2841,11065,26,32,2023-06-08,Alih Tugas
2842,11079,38,26,2018-11-15,Alih Tugas
2843,11080,22,39,2016-07-24,Rotasi
2844,11080,1,39,2021-09-07,Rotasi
2845,11087,14,27,2010-06-05,Promosi
2846,11087,22,27,2014-07-26,Rotasi
2847,11096,27,41,2002-05-19,Rotasi
2848,11096,8,41,2006-04-26,Rotasi
2849,11096,4,41,2011-09-12,Rotasi
2850,11103,6,19,2021-05-13,Alih Tugas
2851,11104,31,12,2026-11-24,Rotasi
2852,11105,10,34,2017-01-25,Rotasi
2853,11105,24,34,2021-03-12,Promosi
2854,11111,46,8,2005-08-04,Rotasi
2855,11112,19,34,2018-03-06,Alih Tugas
2856,11113,46,5,2017-04-12,Rotasi
2857,11113,29,5,2023-02-18,Rotasi
2858,11118,4,9,2016-11-27,Alih Tugas
2859,11118,1,9,2021-08-07,Promosi
2860,11119,25,11,2002-04-22,Alih Tugas
2861,11119,18,11,2007-06-15,Alih Tugas
2862,11119,47,11,2013-02-19,Rotasi
2863,11130,2,12,2024-02-22,Promosi
2864,11131,44,22,2026-11-05,Rotasi
2865,11133,43,47,2018-07-07,Alih Tugas
2866,11138,17,34,2005-05-02,Promosi
2867,11138,39,34,2009-07-18,Rotasi
2868,11144,25,16,2015-12-10,Alih Tugas
2869,11145,2,19,2028-08-02,Alih Tugas
2870,11150,9,42,2007-06-02,Rotasi
2871,11150,37,42,2011-07-05,Promosi
2872,11157,31,37,2021-06-02,Rotasi
2873,11167,36,47,2028-01-14,Alih Tugas
2874,11170,29,28,2006-08-21,Rotasi
2875,11170,12,28,2011-06-24,Alih Tugas
2876,11170,31,28,2016-05-16,Rotasi
2877,11172,47,29,2025-05-14,Promosi
2878,11174,40,38,2017-07-11,Rotasi
2879,11174,31,38,2023-08-06,Rotasi
2880,11177,39,19,2020-11-07,Rotasi
2881,11181,31,9,2011-08-07,Rotasi
2882,11181,7,9,2015-11-20,Alih Tugas
2883,11183,18,14,2005-08-16,Rotasi
2884,11183,35,14,2010-01-13,Rotasi
2885,11183,39,14,2013-05-16,Rotasi
2886,11197,15,36,2015-08-03,Alih Tugas
2887,11197,25,36,2021-12-18,Rotasi
2888,11200,30,34,2016-02-16,Rotasi
2889,11200,17,34,2022-03-13,Rotasi
2890,11208,13,23,2011-12-05,Promosi
2891,11208,10,23,2014-10-18,Rotasi
