"cuti_id","pegawai_id","jenis_cuti","tanggal_mulai","tanggal_selesai","status"
15574,3799,Cuti Tahunan,2022-05-16,2022-05-24,Disetujui
15575,3799,Cuti Tahunan,2023-02-01,2023-02-09,Disetujui
15576,3799,Cuti Tahunan,2023-08-02,2023-08-05,Disetujui
15577,3799,Cuti Tahunan,2024-05-17,2024-05-19,Disetujui
15578,3799,Cuti Besar,2025-12-08,2026-01-04,Menunggu
15579,3799,Cuti Sakit,2026-05-18,2026-05-23,Menunggu
15580,3800,Cuti Tahunan,2022-11-04,2022-11-11,Disetujui
15581,3800,Cuti Alasan Penting,2022-09-21,2022-09-24,Disetujui
15582,3800,Cuti Tahunan,2025-11-08,2025-11-20,Disetujui
15583,3801,Cuti Tahunan,2022-06-08,2022-06-15,Disetujui
15584,3801,Cuti Alasan Penting,2023-04-05,2023-04-10,Disetujui
15585,3801,Cuti Sakit,2023-02-04,2023-02-11,Disetujui
15586,3801,Cuti Tahunan,2024-11-02,2024-11-09,Disetujui
15587,3801,Cuti Tahunan,2025-07-20,2025-07-23,Disetujui
15588,3802,Cuti Tahunan,2023-02-22,2023-03-01,Disetujui
15589,3802,Cuti Tahunan,2023-02-11,2023-02-18,Disetujui
15590,3802,Cuti Besar,2024-06-08,2024-07-04,Disetujui
15591,3802,Cuti Sakit,2024-02-08,2024-02-12,Menunggu
15592,3802,Cuti Tahunan,2026-06-24,2026-06-27,Disetujui
15593,3802,Cuti Alasan Penting,2026-04-09,2026-04-14,Disetujui
15594,3803,Cuti Tahunan,2024-03-18,2024-03-22,Disetujui
15595,3803,Cuti Tahunan,2025-04-23,2025-05-04,Ditolak
15596,3803,Cuti Tahunan,2026-08-11,2026-08-13,Disetujui
15597,3804,Cuti Sakit,2022-05-10,2022-05-15,Disetujui
15598,3804,Cuti Sakit,2024-07-09,2024-07-13,Disetujui
15599,3804,Cuti Tahunan,2024-06-11,2024-06-14,Disetujui
15600,3804,Cuti Alasan Penting,2025-11-02,2025-11-04,Disetujui
15601,3804,Cuti Tahunan,2026-02-20,2026-02-24,Disetujui
15602,3805,Cuti Sakit,2022-11-13,2022-11-16,Ditolak
15603,3805,Cuti Melahirkan,2023-02-05,2023-05-06,Disetujui
15604,3805,Cuti Tahunan,2024-05-03,2024-05-14,Disetujui
15605,3805,Cuti Tahunan,2024-01-24,2024-02-02,Disetujui
15606,3806,Cuti Tahunan,2022-07-15,2022-07-22,Disetujui
15607,3806,Cuti Tahunan,2023-03-07,2023-03-10,Menunggu
15608,3806,Cuti Tahunan,2023-05-13,2023-05-18,Disetujui
15609,3806,Cuti Sakit,2025-12-11,2025-12-14,Disetujui
15610,3806,Cuti Tahunan,2026-03-11,2026-03-13,Disetujui
15611,3807,Cuti Tahunan,2025-03-16,2025-03-20,Disetujui
15612,3807,Cuti Tahunan,2026-01-19,2026-01-23,Menunggu
15613,3807,Cuti Tahunan,2026-07-24,2026-08-01,Disetujui
15614,3808,Cuti Sakit,2022-02-12,2022-02-15,Disetujui
15615,3808,Cuti Tahunan,2023-01-23,2023-01-28,Disetujui
15616,3808,Cuti Alasan Penting,2024-08-25,2024-08-29,Disetujui
15617,3808,Cuti Sakit,2025-08-17,2025-08-24,Disetujui
15618,3808,Cuti Besar,2026-04-12,2026-05-09,Menunggu
15619,3809,Cuti Sakit,2022-09-06,2022-09-12,Disetujui
15620,3809,Cuti Tahunan,2024-12-04,2024-12-15,Disetujui
15621,3809,Cuti Tahunan,2025-02-02,2025-02-14,Disetujui
15622,3809,Cuti Tahunan,2026-02-18,2026-03-02,Menunggu
15623,3810,Cuti Tahunan,2022-09-18,2022-09-21,Disetujui
15624,3810,Cuti Tahunan,2022-11-15,2022-11-22,Disetujui
15625,3810,Cuti Tahunan,2024-04-14,2024-04-19,Disetujui
15626,3810,Cuti Tahunan,2025-09-20,2025-09-22,Disetujui
15627,3812,Cuti Tahunan,2022-12-24,2022-12-28,Disetujui
15628,3812,Cuti Tahunan,2023-01-09,2023-01-16,Disetujui
15629,3812,Cuti Tahunan,2024-10-02,2024-10-07,Disetujui
15630,3812,Cuti Tahunan,2025-01-21,2025-01-27,Disetujui
15631,3812,Cuti Tahunan,2026-12-15,2026-12-17,Disetujui
15632,3812,Cuti Sakit,2026-06-01,2026-06-05,Disetujui
15633,3813,Cuti Sakit,2022-01-01,2022-01-02,Disetujui
15634,3813,Cuti Tahunan,2022-02-04,2022-02-08,Ditolak
15635,3813,Cuti Besar,2023-07-15,2023-08-11,Menunggu
15636,3813,Cuti Tahunan,2023-06-03,2023-06-06,Disetujui
15637,3813,Cuti Sakit,2024-08-07,2024-08-10,Disetujui
15638,3813,Cuti Besar,2025-01-07,2025-02-06,Disetujui
15639,3813,Cuti Tahunan,2026-03-16,2026-03-18,Disetujui
15640,3815,Cuti Alasan Penting,2022-05-09,2022-05-13,Disetujui
15641,3815,Cuti Tahunan,2023-02-20,2023-02-23,Ditolak
15642,3815,Cuti Tahunan,2024-10-17,2024-10-20,Disetujui
15643,3815,Cuti Tahunan,2024-11-01,2024-11-04,Ditolak
15644,3815,Cuti Tahunan,2025-10-18,2025-10-30,Disetujui
15645,3815,Cuti Tahunan,2025-11-15,2025-11-26,Disetujui
15646,3815,Cuti Tahunan,2026-07-06,2026-07-08,Disetujui
15647,3815,Cuti Besar,2026-11-09,2026-12-08,Disetujui
15648,3816,Cuti Tahunan,2022-02-21,2022-03-01,Ditolak
15649,3816,Cuti Sakit,2023-08-14,2023-08-18,Disetujui
15650,3816,Cuti Tahunan,2025-09-10,2025-09-12,Disetujui
15651,3816,Cuti Tahunan,2026-12-11,2026-12-23,Disetujui
15652,3817,Cuti Tahunan,2022-02-13,2022-02-15,Disetujui
15653,3817,Cuti Sakit,2024-05-09,2024-05-14,Disetujui
15654,3817,Cuti Tahunan,2025-05-04,2025-05-07,Disetujui
15655,3817,Cuti Melahirkan,2025-08-22,2025-11-20,Disetujui
15656,3817,Cuti Tahunan,2026-06-14,2026-06-18,Disetujui
15657,3818,Cuti Sakit,2022-05-10,2022-05-17,Disetujui
15658,3818,Cuti Tahunan,2023-12-17,2023-12-19,Disetujui
15659,3818,Cuti Tahunan,2023-06-23,2023-07-04,Disetujui
15660,3818,Cuti Tahunan,2026-06-08,2026-06-19,Disetujui
15661,3819,Cuti Tahunan,2023-09-18,2023-09-27,Disetujui
15662,3819,Cuti Tahunan,2024-04-20,2024-05-01,Disetujui
15663,3819,Cuti Sakit,2025-10-06,2025-10-07,Disetujui
15664,3820,Cuti Besar,2022-02-17,2022-03-12,Disetujui
15665,3820,Cuti Tahunan,2023-08-03,2023-08-14,Disetujui
15666,3820,Cuti Sakit,2024-01-13,2024-01-16,Menunggu
15667,3820,Cuti Alasan Penting,2026-08-17,2026-08-20,Disetujui
15668,3821,Cuti Alasan Penting,2022-05-01,2022-05-05,Disetujui
15669,3821,Cuti Tahunan,2023-08-20,2023-08-23,Disetujui
15670,3821,Cuti Alasan Penting,2024-04-01,2024-04-03,Disetujui
15671,3821,Cuti Alasan Penting,2024-02-15,2024-02-17,Disetujui
15672,3821,Cuti Besar,2025-08-15,2025-09-12,Disetujui
15673,3822,Cuti Besar,2023-07-16,2023-08-06,Disetujui
15674,3822,Cuti Tahunan,2023-03-10,2023-03-15,Disetujui
15675,3822,Cuti Sakit,2024-05-20,2024-05-23,Ditolak
15676,3822,Cuti Besar,2026-02-19,2026-03-18,Disetujui
15677,3824,Cuti Tahunan,2024-04-17,2024-04-26,Disetujui
15678,3825,Cuti Besar,2024-03-17,2024-04-07,Disetujui
15679,3825,Cuti Sakit,2026-04-05,2026-04-06,Disetujui
15680,3826,Cuti Besar,2025-05-25,2025-06-23,Disetujui
15681,3826,Cuti Tahunan,2025-02-14,2025-02-19,Disetujui
15682,3826,Cuti Sakit,2026-12-07,2026-12-13,Menunggu
15683,3826,Cuti Tahunan,2026-06-24,2026-07-03,Disetujui
15684,3827,Cuti Tahunan,2022-07-14,2022-07-19,Disetujui
15685,3827,Cuti Tahunan,2023-01-18,2023-01-27,Disetujui
15686,3827,Cuti Tahunan,2024-11-03,2024-11-06,Disetujui
15687,3827,Cuti Sakit,2024-10-12,2024-10-19,Ditolak
15688,3827,Cuti Tahunan,2025-07-23,2025-07-28,Disetujui
15689,3827,Cuti Tahunan,2025-07-04,2025-07-14,Disetujui
15690,3828,Cuti Alasan Penting,2023-03-17,2023-03-20,Menunggu
15691,3828,Cuti Tahunan,2024-02-07,2024-02-12,Disetujui
15692,3828,Cuti Sakit,2025-12-18,2025-12-20,Disetujui
15693,3828,Cuti Tahunan,2025-12-06,2025-12-18,Disetujui
15694,3828,Cuti Tahunan,2026-09-01,2026-09-10,Disetujui
15695,3829,Cuti Tahunan,2022-02-14,2022-02-19,Disetujui
15696,3829,Cuti Sakit,2022-01-06,2022-01-08,Disetujui
15697,3829,Cuti Alasan Penting,2023-06-11,2023-06-13,Menunggu
15698,3829,Cuti Tahunan,2024-12-10,2024-12-18,Disetujui
15699,3829,Cuti Tahunan,2025-07-03,2025-07-06,Disetujui
15700,3829,Cuti Tahunan,2025-08-16,2025-08-18,Disetujui
15701,3829,Cuti Alasan Penting,2026-04-07,2026-04-11,Disetujui
15702,3830,Cuti Tahunan,2023-08-05,2023-08-12,Disetujui
15703,3830,Cuti Sakit,2024-10-18,2024-10-25,Disetujui
15704,3830,Cuti Tahunan,2025-06-18,2025-06-24,Disetujui
15705,3830,Cuti Tahunan,2026-10-19,2026-10-27,Disetujui
15706,3831,Cuti Alasan Penting,2022-08-01,2022-08-04,Disetujui
15707,3831,Cuti Tahunan,2022-06-11,2022-06-16,Disetujui
15708,3831,Cuti Alasan Penting,2024-08-25,2024-08-27,Menunggu
15709,3831,Cuti Alasan Penting,2026-05-15,2026-05-18,Disetujui
15710,3831,Cuti Tahunan,2026-06-14,2026-06-19,Disetujui
15711,3832,Cuti Tahunan,2022-03-14,2022-03-16,Disetujui
15712,3832,Cuti Sakit,2023-02-06,2023-02-12,Disetujui
15713,3832,Cuti Tahunan,2024-09-20,2024-09-28,Disetujui
15714,3832,Cuti Sakit,2025-11-16,2025-11-23,Disetujui
15715,3832,Cuti Tahunan,2025-02-25,2025-03-02,Disetujui
15716,3833,Cuti Sakit,2022-11-08,2022-11-13,Disetujui
15717,3833,Cuti Melahirkan,2022-04-15,2022-07-14,Disetujui
15718,3833,Cuti Alasan Penting,2023-12-05,2023-12-10,Disetujui
15719,3833,Cuti Tahunan,2024-12-11,2024-12-18,Disetujui
15720,3833,Cuti Melahirkan,2024-11-13,2025-02-11,Disetujui
15721,3833,Cuti Tahunan,2025-11-16,2025-11-23,Disetujui
15722,3833,Cuti Besar,2026-07-12,2026-08-11,Disetujui
15723,3834,Cuti Tahunan,2023-05-23,2023-06-01,Disetujui
15724,3834,Cuti Sakit,2024-07-08,2024-07-12,Disetujui
15725,3834,Cuti Tahunan,2025-01-25,2025-02-02,Disetujui
15726,3835,Cuti Alasan Penting,2022-02-01,2022-02-04,Disetujui
15727,3835,Cuti Tahunan,2023-07-21,2023-07-28,Menunggu
15728,3835,Cuti Tahunan,2024-10-11,2024-10-20,Disetujui
15729,3835,Cuti Alasan Penting,2024-03-12,2024-03-17,Disetujui
15730,3836,Cuti Besar,2025-02-12,2025-03-06,Disetujui
15731,3836,Cuti Sakit,2025-11-07,2025-11-12,Disetujui
15732,3836,Cuti Tahunan,2026-02-16,2026-02-20,Disetujui
15733,3837,Cuti Tahunan,2022-02-04,2022-02-15,Disetujui
15734,3837,Cuti Tahunan,2024-07-18,2024-07-25,Disetujui
15735,3837,Cuti Besar,2025-08-09,2025-09-05,Disetujui
15736,3837,Cuti Sakit,2026-01-20,2026-01-26,Disetujui
15737,3838,Cuti Tahunan,2022-04-14,2022-04-26,Disetujui
15738,3838,Cuti Besar,2023-03-03,2023-03-31,Menunggu
15739,3838,Cuti Besar,2024-07-01,2024-07-30,Disetujui
15740,3838,Cuti Tahunan,2024-02-04,2024-02-13,Disetujui
15741,3838,Cuti Melahirkan,2025-03-21,2025-06-19,Disetujui
15742,3838,Cuti Besar,2025-07-03,2025-07-28,Disetujui
15743,3838,Cuti Sakit,2026-04-16,2026-04-17,Ditolak
15744,3840,Cuti Tahunan,2022-10-08,2022-10-18,Disetujui
15745,3840,Cuti Sakit,2022-05-06,2022-05-09,Disetujui
15746,3840,Cuti Sakit,2023-02-19,2023-02-22,Disetujui
15747,3840,Cuti Alasan Penting,2023-11-22,2023-11-27,Disetujui
15748,3840,Cuti Sakit,2025-03-06,2025-03-13,Disetujui
15749,3840,Cuti Sakit,2025-07-22,2025-07-29,Disetujui
15750,3840,Cuti Tahunan,2026-03-10,2026-03-17,Disetujui
15751,3841,Cuti Tahunan,2024-01-02,2024-01-14,Disetujui
15752,3841,Cuti Tahunan,2025-10-24,2025-11-05,Disetujui
15753,3841,Cuti Tahunan,2026-12-13,2026-12-19,Disetujui
15754,3842,Cuti Melahirkan,2022-05-24,2022-08-22,Disetujui
15755,3842,Cuti Tahunan,2023-12-06,2023-12-10,Disetujui
15756,3842,Cuti Alasan Penting,2024-04-10,2024-04-13,Disetujui
15757,3842,Cuti Tahunan,2026-04-08,2026-04-20,Disetujui
15758,3843,Cuti Tahunan,2022-02-24,2022-02-28,Disetujui
15759,3843,Cuti Tahunan,2023-06-04,2023-06-15,Disetujui
15760,3843,Cuti Tahunan,2024-05-18,2024-05-23,Disetujui
15761,3843,Cuti Melahirkan,2024-04-05,2024-07-04,Disetujui
15762,3843,Cuti Besar,2026-05-21,2026-06-19,Menunggu
15763,3844,Cuti Melahirkan,2026-10-24,2027-01-22,Disetujui
15764,3845,Cuti Tahunan,2023-04-11,2023-04-14,Disetujui
15765,3845,Cuti Alasan Penting,2023-12-23,2023-12-27,Disetujui
15766,3845,Cuti Besar,2025-11-04,2025-11-25,Disetujui
15767,3845,Cuti Tahunan,2025-11-01,2025-11-10,Disetujui
15768,3845,Cuti Tahunan,2026-04-11,2026-04-16,Disetujui
15769,3846,Cuti Tahunan,2022-08-20,2022-08-28,Disetujui
15770,3846,Cuti Tahunan,2022-11-23,2022-11-27,Disetujui
15771,3846,Cuti Tahunan,2024-05-20,2024-05-30,Disetujui
15772,3846,Cuti Tahunan,2025-07-21,2025-08-01,Disetujui
15773,3846,Cuti Tahunan,2025-05-16,2025-05-20,Disetujui
15774,3846,Cuti Sakit,2026-01-13,2026-01-17,Disetujui
15775,3847,Cuti Sakit,2024-10-22,2024-10-25,Disetujui
15776,3847,Cuti Tahunan,2025-05-20,2025-05-22,Menunggu
15777,3848,Cuti Tahunan,2023-10-04,2023-10-15,Disetujui
15778,3848,Cuti Tahunan,2024-06-14,2024-06-26,Disetujui
15779,3848,Cuti Tahunan,2025-05-25,2025-05-27,Disetujui
15780,3848,Cuti Tahunan,2025-09-04,2025-09-11,Disetujui
15781,3848,Cuti Tahunan,2026-03-05,2026-03-09,Menunggu
15782,3849,Cuti Sakit,2022-08-03,2022-08-06,Disetujui
15783,3849,Cuti Tahunan,2026-06-24,2026-06-27,Disetujui
15784,3849,Cuti Tahunan,2026-12-24,2026-12-26,Disetujui
15785,3850,Cuti Alasan Penting,2022-09-20,2022-09-24,Disetujui
15786,3850,Cuti Tahunan,2024-03-01,2024-03-05,Disetujui
15787,3850,Cuti Sakit,2025-02-12,2025-02-15,Disetujui
15788,3850,Cuti Sakit,2025-02-21,2025-02-25,Disetujui
15789,3851,Cuti Tahunan,2025-07-04,2025-07-09,Menunggu
15790,3851,Cuti Tahunan,2026-02-24,2026-03-07,Disetujui
15791,3851,Cuti Tahunan,2026-04-08,2026-04-12,Disetujui
15792,3852,Cuti Tahunan,2023-01-19,2023-01-21,Disetujui
15793,3852,Cuti Tahunan,2023-01-11,2023-01-20,Disetujui
15794,3852,Cuti Besar,2024-05-06,2024-05-28,Disetujui
15795,3852,Cuti Tahunan,2026-08-04,2026-08-10,Disetujui
15796,3852,Cuti Alasan Penting,2026-01-12,2026-01-14,Disetujui
15797,3853,Cuti Tahunan,2025-06-20,2025-06-28,Menunggu
15798,3853,Cuti Tahunan,2026-06-20,2026-07-01,Disetujui
15799,3853,Cuti Tahunan,2026-07-25,2026-08-06,Disetujui
15800,3854,Cuti Tahunan,2022-07-11,2022-07-22,Disetujui
15801,3854,Cuti Tahunan,2023-05-03,2023-05-09,Disetujui
15802,3854,Cuti Besar,2024-04-12,2024-05-08,Disetujui
15803,3854,Cuti Sakit,2025-08-23,2025-08-29,Disetujui
15804,3855,Cuti Besar,2022-05-19,2022-06-10,Disetujui
15805,3855,Cuti Tahunan,2023-09-19,2023-09-21,Menunggu
15806,3855,Cuti Besar,2025-02-16,2025-03-15,Disetujui
15807,3855,Cuti Sakit,2026-07-21,2026-07-22,Disetujui
15808,3856,Cuti Tahunan,2022-10-08,2022-10-14,Disetujui
15809,3856,Cuti Tahunan,2023-05-24,2023-05-29,Disetujui
15810,3856,Cuti Tahunan,2024-04-04,2024-04-10,Disetujui
15811,3856,Cuti Besar,2024-10-06,2024-11-05,Disetujui
15812,3856,Cuti Tahunan,2025-11-09,2025-11-11,Disetujui
15813,3857,Cuti Tahunan,2022-10-15,2022-10-26,Menunggu
15814,3857,Cuti Alasan Penting,2022-01-02,2022-01-06,Disetujui
15815,3857,Cuti Tahunan,2023-06-10,2023-06-12,Disetujui
15816,3857,Cuti Tahunan,2023-04-17,2023-04-23,Disetujui
15817,3857,Cuti Tahunan,2024-09-08,2024-09-19,Disetujui
15818,3857,Cuti Sakit,2025-07-10,2025-07-14,Ditolak
15819,3858,Cuti Tahunan,2022-12-10,2022-12-18,Disetujui
15820,3858,Cuti Tahunan,2022-02-20,2022-03-01,Disetujui
15821,3858,Cuti Sakit,2023-09-11,2023-09-16,Disetujui
15822,3858,Cuti Alasan Penting,2025-01-13,2025-01-15,Disetujui
15823,3859,Cuti Tahunan,2022-04-12,2022-04-17,Disetujui
15824,3859,Cuti Besar,2023-09-01,2023-09-23,Menunggu
15825,3859,Cuti Sakit,2023-04-19,2023-04-23,Disetujui
15826,3859,Cuti Tahunan,2026-11-08,2026-11-16,Disetujui
15827,3860,Cuti Tahunan,2023-07-10,2023-07-20,Menunggu
15828,3860,Cuti Tahunan,2025-09-02,2025-09-06,Ditolak
15829,3860,Cuti Tahunan,2026-03-19,2026-03-23,Disetujui
15830,3861,Cuti Tahunan,2026-11-21,2026-11-28,Disetujui
15831,3862,Cuti Tahunan,2022-12-06,2022-12-12,Disetujui
15832,3862,Cuti Melahirkan,2024-03-13,2024-06-11,Ditolak
15833,3862,Cuti Tahunan,2025-07-20,2025-07-31,Disetujui
15834,3862,Cuti Tahunan,2026-10-04,2026-10-07,Disetujui
15835,3863,Cuti Tahunan,2022-06-11,2022-06-22,Disetujui
15836,3863,Cuti Tahunan,2023-09-11,2023-09-21,Disetujui
15837,3863,Cuti Tahunan,2024-07-24,2024-08-02,Disetujui
15838,3863,Cuti Besar,2025-08-18,2025-09-08,Disetujui
15839,3863,Cuti Sakit,2025-06-01,2025-06-07,Disetujui
15840,3863,Cuti Sakit,2026-02-01,2026-02-05,Disetujui
15841,3864,Cuti Tahunan,2023-08-06,2023-08-14,Disetujui
15842,3864,Cuti Tahunan,2024-04-10,2024-04-17,Disetujui
15843,3864,Cuti Tahunan,2024-07-05,2024-07-17,Disetujui
15844,3864,Cuti Tahunan,2026-11-14,2026-11-26,Ditolak
15845,3865,Cuti Tahunan,2022-07-16,2022-07-27,Disetujui
15846,3865,Cuti Tahunan,2023-03-19,2023-03-28,Disetujui
15847,3865,Cuti Tahunan,2024-06-07,2024-06-10,Disetujui
15848,3865,Cuti Besar,2025-10-10,2025-11-08,Menunggu
15849,3865,Cuti Sakit,2026-08-15,2026-08-21,Disetujui
15850,3866,Cuti Sakit,2022-04-09,2022-04-11,Disetujui
15851,3866,Cuti Tahunan,2024-11-11,2024-11-17,Disetujui
15852,3866,Cuti Alasan Penting,2025-04-09,2025-04-13,Disetujui
15853,3866,Cuti Tahunan,2026-10-24,2026-11-04,Disetujui
15854,3867,Cuti Tahunan,2023-04-18,2023-04-30,Disetujui
15855,3867,Cuti Tahunan,2023-09-04,2023-09-06,Menunggu
15856,3867,Cuti Tahunan,2024-01-06,2024-01-11,Disetujui
15857,3867,Cuti Sakit,2025-10-22,2025-10-27,Disetujui
15858,3868,Cuti Tahunan,2025-11-21,2025-11-23,Ditolak
15859,3868,Cuti Sakit,2025-01-25,2025-01-29,Disetujui
15860,3868,Cuti Alasan Penting,2026-02-08,2026-02-12,Disetujui
15861,3869,Cuti Sakit,2022-12-24,2022-12-29,Menunggu
15862,3869,Cuti Sakit,2023-04-12,2023-04-15,Disetujui
15863,3869,Cuti Sakit,2023-09-24,2023-09-25,Disetujui
15864,3869,Cuti Tahunan,2024-07-12,2024-07-21,Disetujui
15865,3869,Cuti Tahunan,2025-07-05,2025-07-12,Disetujui
15866,3869,Cuti Tahunan,2026-05-04,2026-05-08,Disetujui
15867,3869,Cuti Tahunan,2026-06-01,2026-06-07,Disetujui
15868,3870,Cuti Tahunan,2025-07-06,2025-07-13,Disetujui
15869,3870,Cuti Tahunan,2025-10-15,2025-10-25,Disetujui
15870,3870,Cuti Tahunan,2026-07-08,2026-07-15,Disetujui
15871,3871,Cuti Tahunan,2022-11-22,2022-11-24,Disetujui
15872,3871,Cuti Besar,2023-07-18,2023-08-12,Disetujui
15873,3871,Cuti Sakit,2023-07-12,2023-07-19,Disetujui
15874,3871,Cuti Tahunan,2024-03-20,2024-04-01,Disetujui
15875,3871,Cuti Tahunan,2024-05-23,2024-05-30,Menunggu
15876,3871,Cuti Tahunan,2025-10-25,2025-10-31,Disetujui
15877,3872,Cuti Tahunan,2022-01-11,2022-01-17,Menunggu
15878,3872,Cuti Tahunan,2025-11-19,2025-11-26,Ditolak
15879,3872,Cuti Tahunan,2025-09-15,2025-09-22,Disetujui
15880,3873,Cuti Tahunan,2022-10-15,2022-10-25,Disetujui
15881,3873,Cuti Tahunan,2023-09-24,2023-09-29,Disetujui
15882,3873,Cuti Besar,2024-11-07,2024-12-05,Menunggu
15883,3873,Cuti Besar,2025-06-20,2025-07-11,Disetujui
15884,3873,Cuti Tahunan,2026-08-21,2026-08-29,Disetujui
15885,3874,Cuti Sakit,2022-06-16,2022-06-23,Disetujui
15886,3874,Cuti Tahunan,2022-11-18,2022-11-30,Disetujui
15887,3874,Cuti Tahunan,2023-03-03,2023-03-07,Menunggu
15888,3874,Cuti Tahunan,2026-07-11,2026-07-22,Disetujui
15889,3875,Cuti Besar,2022-07-15,2022-08-11,Disetujui
15890,3875,Cuti Alasan Penting,2026-07-03,2026-07-05,Menunggu
15891,3876,Cuti Tahunan,2022-06-14,2022-06-17,Menunggu
15892,3876,Cuti Sakit,2022-08-23,2022-08-27,Disetujui
15893,3876,Cuti Tahunan,2024-03-16,2024-03-25,Menunggu
15894,3876,Cuti Sakit,2026-03-15,2026-03-19,Disetujui
15895,3877,Cuti Sakit,2022-04-12,2022-04-17,Disetujui
15896,3877,Cuti Besar,2024-06-25,2024-07-25,Menunggu
15897,3877,Cuti Besar,2026-08-13,2026-09-02,Disetujui
15898,3877,Cuti Tahunan,2026-03-23,2026-03-30,Ditolak
15899,3878,Cuti Melahirkan,2023-09-20,2023-12-19,Disetujui
15900,3878,Cuti Tahunan,2023-04-21,2023-04-28,Menunggu
15901,3878,Cuti Besar,2024-04-23,2024-05-16,Disetujui
15902,3878,Cuti Tahunan,2026-08-12,2026-08-19,Disetujui
15903,3879,Cuti Tahunan,2022-08-02,2022-08-07,Disetujui
15904,3879,Cuti Sakit,2023-10-23,2023-10-27,Disetujui
15905,3879,Cuti Tahunan,2025-11-23,2025-12-02,Disetujui
15906,3879,Cuti Tahunan,2026-10-21,2026-10-29,Disetujui
15907,3880,Cuti Tahunan,2023-10-16,2023-10-19,Disetujui
15908,3880,Cuti Tahunan,2024-10-25,2024-10-27,Disetujui
15909,3880,Cuti Alasan Penting,2025-06-19,2025-06-21,Disetujui
15910,3880,Cuti Sakit,2026-12-22,2026-12-29,Disetujui
15911,3881,Cuti Melahirkan,2024-04-13,2024-07-12,Disetujui
15912,3881,Cuti Alasan Penting,2025-02-23,2025-02-27,Menunggu
15913,3881,Cuti Tahunan,2026-11-21,2026-12-01,Disetujui
15914,3881,Cuti Besar,2026-05-18,2026-06-09,Disetujui
15915,3882,Cuti Tahunan,2025-07-25,2025-07-27,Disetujui
15916,3882,Cuti Tahunan,2026-12-16,2026-12-28,Disetujui
15917,3883,Cuti Tahunan,2023-02-17,2023-02-25,Disetujui
15918,3883,Cuti Sakit,2024-10-22,2024-10-28,Disetujui
15919,3883,Cuti Tahunan,2024-03-14,2024-03-24,Disetujui
15920,3883,Cuti Tahunan,2025-09-14,2025-09-16,Disetujui
15921,3883,Cuti Tahunan,2026-07-07,2026-07-18,Disetujui
15922,3884,Cuti Tahunan,2022-01-08,2022-01-14,Disetujui
15923,3884,Cuti Sakit,2022-03-20,2022-03-26,Disetujui
15924,3884,Cuti Tahunan,2024-09-03,2024-09-13,Disetujui
15925,3884,Cuti Sakit,2025-12-07,2025-12-11,Disetujui
15926,3884,Cuti Tahunan,2025-01-06,2025-01-17,Menunggu
15927,3884,Cuti Tahunan,2026-06-02,2026-06-04,Ditolak
15928,3885,Cuti Tahunan,2022-06-06,2022-06-18,Disetujui
15929,3885,Cuti Tahunan,2023-03-02,2023-03-11,Disetujui
15930,3885,Cuti Tahunan,2024-01-09,2024-01-21,Menunggu
15931,3885,Cuti Tahunan,2025-09-04,2025-09-16,Disetujui
15932,3885,Cuti Tahunan,2025-07-24,2025-07-29,Disetujui
15933,3885,Cuti Alasan Penting,2026-05-13,2026-05-15,Disetujui
15934,3885,Cuti Tahunan,2026-03-21,2026-04-01,Disetujui
15935,3886,Cuti Tahunan,2023-09-16,2023-09-19,Menunggu
15936,3886,Cuti Alasan Penting,2023-06-08,2023-06-11,Disetujui
15937,3886,Cuti Tahunan,2024-05-09,2024-05-18,Disetujui
15938,3886,Cuti Sakit,2024-12-15,2024-12-21,Disetujui
15939,3886,Cuti Tahunan,2025-10-03,2025-10-12,Disetujui
15940,3886,Cuti Tahunan,2026-01-18,2026-01-23,Disetujui
15941,3887,Cuti Alasan Penting,2023-02-04,2023-02-06,Menunggu
15942,3887,Cuti Sakit,2023-08-18,2023-08-23,Disetujui
15943,3887,Cuti Tahunan,2024-03-05,2024-03-08,Disetujui
15944,3887,Cuti Tahunan,2024-05-07,2024-05-11,Disetujui
15945,3887,Cuti Tahunan,2025-07-05,2025-07-15,Disetujui
15946,3888,Cuti Tahunan,2023-01-15,2023-01-17,Disetujui
15947,3888,Cuti Alasan Penting,2024-04-11,2024-04-15,Disetujui
15948,3888,Cuti Tahunan,2026-06-02,2026-06-12,Disetujui
15949,3889,Cuti Tahunan,2022-10-15,2022-10-25,Disetujui
15950,3889,Cuti Sakit,2022-03-01,2022-03-03,Disetujui
15951,3889,Cuti Alasan Penting,2023-12-07,2023-12-10,Menunggu
15952,3889,Cuti Besar,2023-09-16,2023-10-09,Menunggu
15953,3889,Cuti Tahunan,2025-04-13,2025-04-23,Disetujui
15954,3889,Cuti Alasan Penting,2026-12-11,2026-12-14,Menunggu
15955,3890,Cuti Tahunan,2022-04-03,2022-04-07,Disetujui
15956,3890,Cuti Sakit,2022-07-19,2022-07-21,Disetujui
15957,3890,Cuti Tahunan,2023-04-08,2023-04-12,Disetujui
15958,3890,Cuti Sakit,2023-08-01,2023-08-03,Disetujui
15959,3890,Cuti Tahunan,2024-12-16,2024-12-18,Disetujui
15960,3890,Cuti Alasan Penting,2024-08-23,2024-08-27,Disetujui
15961,3890,Cuti Tahunan,2025-01-02,2025-01-07,Disetujui
15962,3890,Cuti Tahunan,2026-10-18,2026-10-22,Disetujui
