"riwayat_jabatan_id","pegawai_id","jabatan_id","instansi_id","tanggal_mulai","tanggal_selesai"
87651,4883,16,14,2005-04-15,2011-04-15
87652,4883,11,14,2011-04-15,2017-04-15
87653,4883,12,14,2017-04-15,
87654,4884,2,30,2013-08-01,2017-08-01
87655,4884,9,30,2017-08-01,2021-08-01
87656,4884,18,30,2021-08-01,
87657,4885,6,2,2023-11-24,
87658,4886,7,11,2013-05-23,2017-05-23
87659,4886,8,11,2017-05-23,2021-05-23
87660,4886,22,11,2021-05-23,
87661,4887,5,5,2022-09-04,
87662,4888,21,15,2024-09-23,
87663,4889,8,25,2005-07-21,2010-07-21
87664,4889,23,25,2010-07-21,2015-07-21
87665,4889,7,25,2015-07-21,2020-07-21
87666,4889,4,25,2020-07-21,
87667,4890,4,15,2021-06-10,2023-06-10
87668,4890,14,15,2023-06-10,
87669,4891,6,43,2007-07-27,2013-07-27
87670,4891,1,43,2013-07-27,2019-07-27
87671,4891,2,43,2019-07-27,
87672,4892,12,40,2016-10-01,2019-10-01
87673,4892,10,40,2019-10-01,2022-10-01
87674,4892,18,40,2022-10-01,
87675,4893,8,26,1992-08-20,2000-08-20
87676,4893,17,26,2000-08-20,2008-08-20
87677,4893,7,26,2008-08-20,2016-08-20
87678,4893,18,26,2016-08-20,
87679,4894,22,33,2025-02-01,
87680,4895,14,33,2023-04-18,
87681,4896,18,20,2021-04-20,2023-04-20
87682,4896,5,20,2023-04-20,
87683,4897,20,33,2009-02-08,2014-02-08
87684,4897,14,33,2014-02-08,2019-02-08
87685,4897,21,33,2019-02-08,
87686,4898,17,41,1994-01-27,2002-01-27
87687,4898,5,41,2002-01-27,2010-01-27
87688,4898,3,41,2010-01-27,2018-01-27
87689,4898,1,41,2018-01-27,
87690,4899,15,28,2021-02-01,2023-02-01
87691,4899,22,28,2023-02-01,
87692,4900,6,5,2026-07-06,
87693,4901,20,7,2016-04-28,2019-04-28
87694,4901,13,7,2019-04-28,2022-04-28
87695,4901,11,7,2022-04-28,
87696,4902,23,7,2002-09-18,2008-09-18
87697,4902,13,7,2008-09-18,2014-09-18
87698,4902,18,7,2014-09-18,2020-09-18
87699,4902,8,7,2020-09-18,
87700,4903,18,9,2026-02-01,
87701,4904,10,18,2018-03-09,2022-03-09
87702,4904,18,18,2022-03-09,
87703,4905,5,8,2009-12-28,2014-12-28
87704,4905,12,8,2014-12-28,2019-12-28
87705,4905,3,8,2019-12-28,
87706,4906,2,45,2023-10-11,
87707,4907,4,39,2021-03-01,2023-03-01
87708,4907,10,39,2023-03-01,
87709,4908,7,47,2021-12-24,2023-12-24
87710,4908,8,47,2023-12-24,
87711,4909,11,16,2012-05-14,2016-05-14
87712,4909,9,16,2016-05-14,2020-05-14
87713,4909,2,16,2020-05-14,
87714,4910,9,15,2024-08-02,
87715,4911,14,31,2024-05-24,
87716,4912,10,41,2017-05-26,2021-05-26
87717,4912,1,41,2021-05-26,
87718,4913,6,9,2017-09-13,2021-09-13
87719,4913,9,9,2021-09-13,
87720,4914,18,37,2024-02-20,
87721,4915,20,43,2005-06-02,2010-06-02
87722,4915,19,43,2010-06-02,2015-06-02
87723,4915,18,43,2015-06-02,2020-06-02
87724,4915,8,43,2020-06-02,
87725,4916,11,4,2023-04-04,
87726,4917,16,28,2026-03-11,
87727,4918,15,17,2001-11-01,2007-11-01
87728,4918,16,17,2007-11-01,2013-11-01
87729,4918,9,17,2013-11-01,2019-11-01
87730,4918,1,17,2019-11-01,
87731,4919,3,29,2018-10-08,2022-10-08
87732,4919,23,29,2022-10-08,
87733,4920,2,21,2013-10-06,2017-10-06
87734,4920,1,21,2017-10-06,2021-10-06
87735,4920,4,21,2021-10-06,
87736,4921,22,28,2008-08-25,2014-08-25
87737,4921,13,28,2014-08-25,2020-08-25
87738,4921,6,28,2020-08-25,
87739,4922,5,6,2020-01-15,2023-01-15
87740,4922,21,6,2023-01-15,
87741,4923,1,31,2020-08-06,2023-08-06
87742,4923,22,31,2023-08-06,
87743,4924,8,2,2015-10-06,2018-10-06
87744,4924,9,2,2018-10-06,2021-10-06
87745,4924,1,2,2021-10-06,
87746,4925,3,14,2017-05-22,2021-05-22
87747,4925,2,14,2021-05-22,
87748,4926,8,35,2007-03-22,2013-03-22
87749,4926,7,35,2013-03-22,2019-03-22
87750,4926,17,35,2019-03-22,
87751,4927,15,27,2008-06-08,2014-06-08
87752,4927,7,27,2014-06-08,2020-06-08
87753,4927,1,27,2020-06-08,
87754,4928,12,9,2019-08-23,2022-08-23
87755,4928,3,9,2022-08-23,
87756,4929,15,13,2007-06-26,2013-06-26
87757,4929,10,13,2013-06-26,2019-06-26
87758,4929,8,13,2019-06-26,
87759,4930,22,26,2011-10-23,2016-10-23
87760,4930,10,26,2016-10-23,2021-10-23
87761,4930,4,26,2021-10-23,
87762,4931,4,39,2025-02-18,
87763,4932,13,47,2019-04-11,2022-04-11
87764,4932,11,47,2022-04-11,
87765,4933,7,26,1999-05-18,2005-05-18
87766,4933,8,26,2005-05-18,2011-05-18
87767,4933,19,26,2011-05-18,2017-05-18
87768,4933,9,26,2017-05-18,
87769,4934,14,46,2002-10-07,2008-10-07
87770,4934,19,46,2008-10-07,2014-10-07
87771,4934,9,46,2014-10-07,2020-10-07
87772,4934,22,46,2020-10-07,
87773,4935,1,46,2004-08-23,2009-08-23
87774,4935,3,46,2009-08-23,2014-08-23
87775,4935,16,46,2014-08-23,2019-08-23
87776,4935,17,46,2019-08-23,
87777,4936,9,41,2015-01-22,2018-01-22
87778,4936,12,41,2018-01-22,2021-01-22
87779,4936,2,41,2021-01-22,
87780,4937,6,46,2026-05-03,
87781,4938,16,25,1997-11-03,2004-11-03
87782,4938,22,25,2004-11-03,2011-11-03
87783,4938,9,25,2011-11-03,2018-11-03
87784,4938,18,25,2018-11-03,
87785,4939,15,22,2018-10-20,2022-10-20
87786,4939,14,22,2022-10-20,
87787,4940,5,42,1993-08-06,2001-08-06
87788,4940,8,42,2001-08-06,2009-08-06
87789,4940,3,42,2009-08-06,2017-08-06
87790,4940,20,42,2017-08-06,
87791,4941,8,3,2008-04-08,2014-04-08
87792,4941,20,3,2014-04-08,2020-04-08
87793,4941,3,3,2020-04-08,
87794,4942,23,40,2024-01-19,
87795,4943,4,14,2000-03-24,2006-03-24
87796,4943,17,14,2006-03-24,2012-03-24
87797,4943,15,14,2012-03-24,2018-03-24
87798,4943,3,14,2018-03-24,
87799,4944,11,47,1994-06-18,2002-06-18
87800,4944,21,47,2002-06-18,2010-06-18
87801,4944,12,47,2010-06-18,2018-06-18
87802,4944,18,47,2018-06-18,
87803,4945,2,29,2002-10-09,2008-10-09
87804,4945,5,29,2008-10-09,2014-10-09
87805,4945,7,29,2014-10-09,2020-10-09
87806,4945,16,29,2020-10-09,
87807,4946,17,22,2024-04-12,
87808,4947,6,2,1992-05-25,2000-05-25
87809,4947,20,2,2000-05-25,2008-05-25
87810,4947,9,2,2008-05-25,2016-05-25
87811,4947,3,2,2016-05-25,
87812,4948,17,22,2025-08-02,
87813,4949,3,2,2009-12-10,2014-12-10
87814,4949,1,2,2014-12-10,2019-12-10
87815,4949,9,2,2019-12-10,
87816,4950,2,15,2026-02-21,
87817,4951,13,23,2020-03-05,2023-03-05
87818,4951,3,23,2023-03-05,
87819,4952,20,43,2018-12-13,2022-12-13
87820,4952,21,43,2022-12-13,
87821,4953,5,1,2017-06-16,2021-06-16
87822,4953,8,1,2021-06-16,
87823,4954,2,10,2020-11-05,2023-11-05
87824,4954,21,10,2023-11-05,
87825,4955,21,21,2017-05-26,2021-05-26
87826,4955,16,21,2021-05-26,
87827,4956,21,16,2012-04-13,2016-04-13
87828,4956,3,16,2016-04-13,2020-04-13
87829,4956,19,16,2020-04-13,
87830,4957,13,35,2007-05-27,2013-05-27
87831,4957,21,35,2013-05-27,2019-05-27
87832,4957,4,35,2019-05-27,
87833,4958,7,18,2008-11-24,2014-11-24
87834,4958,18,18,2014-11-24,2020-11-24
87835,4958,11,18,2020-11-24,
87836,4959,5,22,2022-04-13,
87837,4960,3,9,2021-09-05,2023-09-05
87838,4960,16,9,2023-09-05,
87839,4961,6,40,2025-05-18,
87840,4962,2,34,2013-09-28,2017-09-28
87841,4962,22,34,2017-09-28,2021-09-28
87842,4962,16,34,2021-09-28,
87843,4963,14,1,2022-02-19,
87844,4964,7,31,2013-11-24,2017-11-24
87845,4964,13,31,2017-11-24,2021-11-24
87846,4964,21,31,2021-11-24,
87847,4965,9,44,2025-12-14,
87848,4966,15,4,2010-12-19,2015-12-19
87849,4966,16,4,2015-12-19,2020-12-19
87850,4966,3,4,2020-12-19,
87851,4967,14,41,2015-12-11,2018-12-11
87852,4967,12,41,2018-12-11,2021-12-11
87853,4967,2,41,2021-12-11,
87854,4968,13,38,2005-08-24,2010-08-24
87855,4968,5,38,2010-08-24,2015-08-24
87856,4968,10,38,2015-08-24,2020-08-24
87857,4968,12,38,2020-08-24,
87858,4969,18,5,2005-10-25,2010-10-25
87859,4969,10,5,2010-10-25,2015-10-25
87860,4969,12,5,2015-10-25,2020-10-25
87861,4969,15,5,2020-10-25,
87862,4970,9,11,2018-09-19,2022-09-19
87863,4970,1,11,2022-09-19,
87864,4971,20,34,2022-05-27,
87865,4972,3,38,2021-03-17,2023-03-17
87866,4972,6,38,2023-03-17,
87867,4973,13,23,2007-01-13,2013-01-13
87868,4973,1,23,2013-01-13,2019-01-13
87869,4973,7,23,2019-01-13,
87870,4974,23,25,2008-05-13,2014-05-13
87871,4974,10,25,2014-05-13,2020-05-13
87872,4974,19,25,2020-05-13,
87873,4975,5,34,2025-03-05,
87874,4976,17,1,2011-07-04,2016-07-04
87875,4976,14,1,2016-07-04,2021-07-04
87876,4976,4,1,2021-07-04,
87877,4977,16,47,2025-07-22,
87878,4978,16,42,2022-02-03,
87879,4979,18,30,2026-02-19,
87880,4980,20,28,2023-12-14,
87881,4981,17,41,2015-10-02,2018-10-02
87882,4981,21,41,2018-10-02,2021-10-02
87883,4981,15,41,2021-10-02,
87884,4982,9,35,2014-09-01,2018-09-01
87885,4982,13,35,2018-09-01,2022-09-01
87886,4982,22,35,2022-09-01,
87887,4983,3,11,2001-07-23,2007-07-23
87888,4983,20,11,2007-07-23,2013-07-23
87889,4983,9,11,2013-07-23,2019-07-23
87890,4983,18,11,2019-07-23,
87891,4984,23,47,2006-11-14,2011-11-14
87892,4984,11,47,2011-11-14,2016-11-14
87893,4984,12,47,2016-11-14,2021-11-14
87894,4984,10,47,2021-11-14,
87895,4985,21,6,1999-08-06,2005-08-06
87896,4985,9,6,2005-08-06,2011-08-06
87897,4985,8,6,2011-08-06,2017-08-06
87898,4985,1,6,2017-08-06,
87899,4986,16,8,2021-10-23,2023-10-23
87900,4986,14,8,2023-10-23,
87901,4987,16,38,2019-07-27,2022-07-27
87902,4987,8,38,2022-07-27,
87903,4988,21,26,2026-02-20,
87904,4989,13,10,2022-09-03,
87905,4990,14,22,2011-04-10,2016-04-10
87906,4990,7,22,2016-04-10,2021-04-10
87907,4990,5,22,2021-04-10,
87908,4991,8,7,2005-12-11,2010-12-11
87909,4991,9,7,2010-12-11,2015-12-11
87910,4991,15,7,2015-12-11,2020-12-11
87911,4991,2,7,2020-12-11,
87912,4992,23,5,2008-06-19,2014-06-19
87913,4992,12,5,2014-06-19,2020-06-19
87914,4992,8,5,2020-06-19,
87915,4993,17,3,2000-05-16,2006-05-16
87916,4993,7,3,2006-05-16,2012-05-16
87917,4993,18,3,2012-05-16,2018-05-16
87918,4993,8,3,2018-05-16,
87919,4994,13,5,2019-12-16,2022-12-16
87920,4994,10,5,2022-12-16,
87921,4995,22,12,2024-12-08,
87922,4996,6,42,2024-04-18,
87923,4997,1,12,2020-02-02,2023-02-02
87924,4997,7,12,2023-02-02,
87925,4998,20,9,2018-03-27,2022-03-27
87926,4998,5,9,2022-03-27,
87927,4999,2,47,2011-06-22,2016-06-22
87928,4999,4,47,2016-06-22,2021-06-22
87929,4999,12,47,2021-06-22,
87930,5000,22,9,2000-01-26,2006-01-26
87931,5000,12,9,2006-01-26,2012-01-26
87932,5000,21,9,2012-01-26,2018-01-26
87933,5000,2,9,2018-01-26,
87934,5001,21,10,2014-05-20,2018-05-20
87935,5001,7,10,2018-05-20,2022-05-20
87936,5001,1,10,2022-05-20,
87937,5002,9,24,2025-07-10,
87938,5003,16,38,2025-09-14,
87939,5004,9,2,2011-05-13,2016-05-13
87940,5004,2,2,2016-05-13,2021-05-13
87941,5004,20,2,2021-05-13,
87942,5005,1,39,1993-01-15,2001-01-15
87943,5005,8,39,2001-01-15,2009-01-15
87944,5005,14,39,2009-01-15,2017-01-15
87945,5005,4,39,2017-01-15,
87946,5006,17,39,2022-10-15,
87947,5007,4,19,1998-11-02,2005-11-02
87948,5007,6,19,2005-11-02,2012-11-02
87949,5007,5,19,2012-11-02,2019-11-02
87950,5007,9,19,2019-11-02,
87951,5008,9,4,2025-08-15,
87952,5009,17,34,2026-03-07,
87953,5010,22,9,2022-02-14,
87954,5011,16,40,2005-06-25,2010-06-25
87955,5011,21,40,2010-06-25,2015-06-25
87956,5011,13,40,2015-06-25,2020-06-25
87957,5011,9,40,2020-06-25,
87958,5012,22,6,2000-02-06,2006-02-06
87959,5012,12,6,2006-02-06,2012-02-06
87960,5012,8,6,2012-02-06,2018-02-06
87961,5012,1,6,2018-02-06,
87962,5013,18,33,2015-04-18,2018-04-18
87963,5013,16,33,2018-04-18,2021-04-18
87964,5013,3,33,2021-04-18,
87965,5014,21,9,2023-10-25,
87966,5015,3,3,2023-09-02,
87967,5016,19,43,2025-03-04,
87968,5017,23,43,2016-10-27,2019-10-27
87969,5017,16,43,2019-10-27,2022-10-27
87970,5017,9,43,2022-10-27,
87971,5018,22,31,2020-06-04,2023-06-04
87972,5018,18,31,2023-06-04,
87973,5019,5,1,2026-07-06,
87974,5020,17,12,2025-08-05,
87975,5021,5,10,2025-04-18,
87976,5022,18,2,2021-07-02,2023-07-02
87977,5022,17,2,2023-07-02,
87978,5023,19,18,2022-10-22,
87979,5024,5,42,2024-02-05,
87980,5025,4,35,2017-04-07,2021-04-07
87981,5025,3,35,2021-04-07,
87982,5026,9,29,1995-10-20,2002-10-20
87983,5026,13,29,2002-10-20,2009-10-20
87984,5026,2,29,2009-10-20,2016-10-20
87985,5026,17,29,2016-10-20,
87986,5027,9,38,2020-04-14,2023-04-14
87987,5027,17,38,2023-04-14,
87988,5028,18,30,2014-09-27,2018-09-27
87989,5028,11,30,2018-09-27,2022-09-27
87990,5028,3,30,2022-09-27,
87991,5029,17,46,2020-04-21,2023-04-21
87992,5029,11,46,2023-04-21,
87993,5030,17,18,2016-01-24,2019-01-24
87994,5030,10,18,2019-01-24,2022-01-24
87995,5030,22,18,2022-01-24,
87996,5031,12,29,2025-02-17,
87997,5032,6,10,2015-10-12,2018-10-12
87998,5032,19,10,2018-10-12,2021-10-12
87999,5032,18,10,2021-10-12,
88000,5033,21,1,2021-02-26,2023-02-26
88001,5033,19,1,2023-02-26,
88002,5034,13,11,2017-10-01,2021-10-01
88003,5034,14,11,2021-10-01,
88004,5035,10,44,2002-05-21,2008-05-21
88005,5035,11,44,2008-05-21,2014-05-21
88006,5035,13,44,2014-05-21,2020-05-21
88007,5035,4,44,2020-05-21,
88008,5036,17,6,1996-02-06,2003-02-06
88009,5036,14,6,2003-02-06,2010-02-06
88010,5036,23,6,2010-02-06,2017-02-06
88011,5036,2,6,2017-02-06,
88012,5037,11,9,2025-11-11,
88013,5038,18,1,2026-02-23,
88014,5039,9,28,1997-02-01,2004-02-01
88015,5039,10,28,2004-02-01,2011-02-01
88016,5039,20,28,2011-02-01,2018-02-01
88017,5039,8,28,2018-02-01,
88018,5040,11,3,2021-03-19,2023-03-19
88019,5040,10,3,2023-03-19,
88020,5041,11,21,1998-02-22,2005-02-22
88021,5041,5,21,2005-02-22,2012-02-22
88022,5041,2,21,2012-02-22,2019-02-22
88023,5041,17,21,2019-02-22,
88024,5042,16,45,2024-07-09,
88025,5043,17,40,2025-06-02,
88026,5044,17,16,2023-02-18,
88027,5045,22,26,2005-06-06,2010-06-06
88028,5045,13,26,2010-06-06,2015-06-06
88029,5045,10,26,2015-06-06,2020-06-06
88030,5045,14,26,2020-06-06,
88031,5046,9,8,1999-12-06,2005-12-06
88032,5046,22,8,2005-12-06,2011-12-06
88033,5046,20,8,2011-12-06,2017-12-06
88034,5046,14,8,2017-12-06,
88035,5047,10,25,2021-08-10,2023-08-10
88036,5047,4,25,2023-08-10,
88037,5048,23,23,2023-01-21,
88038,5049,21,18,2020-04-04,2023-04-04
88039,5049,6,18,2023-04-04,
88040,5050,13,38,2021-09-02,2023-09-02
88041,5050,20,38,2023-09-02,
88042,5051,11,36,2014-03-14,2018-03-14
88043,5051,19,36,2018-03-14,2022-03-14
88044,5051,18,36,2022-03-14,
88045,5052,21,31,2011-07-21,2016-07-21
88046,5052,16,31,2016-07-21,2021-07-21
88047,5052,9,31,2021-07-21,
88048,5053,22,28,2023-10-12,
88049,5054,18,13,2024-11-22,
88050,5055,13,25,2004-05-20,2009-05-20
88051,5055,10,25,2009-05-20,2014-05-20
88052,5055,20,25,2014-05-20,2019-05-20
88053,5055,2,25,2019-05-20,
88054,5056,17,29,2025-03-23,
88055,5057,9,28,2016-07-01,2019-07-01
88056,5057,8,28,2019-07-01,2022-07-01
88057,5057,18,28,2022-07-01,
88058,5058,21,14,2026-02-25,
88059,5059,13,2,2019-12-24,2022-12-24
88060,5059,18,2,2022-12-24,
88061,5060,13,15,2012-09-03,2016-09-03
88062,5060,9,15,2016-09-03,2020-09-03
88063,5060,3,15,2020-09-03,
88064,5061,10,16,2011-02-19,2016-02-19
88065,5061,6,16,2016-02-19,2021-02-19
88066,5061,15,16,2021-02-19,
88067,5062,16,46,2017-12-28,2021-12-28
88068,5062,2,46,2021-12-28,
88069,5063,18,9,2025-11-03,
88070,5064,11,31,2012-03-10,2016-03-10
88071,5064,7,31,2016-03-10,2020-03-10
88072,5064,9,31,2020-03-10,
88073,5065,23,37,2026-03-07,
88074,5066,13,5,2024-07-23,
88075,5067,17,29,2015-09-11,2018-09-11
88076,5067,13,29,2018-09-11,2021-09-11
88077,5067,9,29,2021-09-11,
88078,5068,17,9,2005-06-09,2010-06-09
88079,5068,6,9,2010-06-09,2015-06-09
88080,5068,7,9,2015-06-09,2020-06-09
88081,5068,15,9,2020-06-09,
88082,5069,14,2,2024-12-21,
88083,5070,9,11,2021-09-25,2023-09-25
88084,5070,19,11,2023-09-25,
88085,5071,21,10,2012-02-05,2016-02-05
88086,5071,19,10,2016-02-05,2020-02-05
88087,5071,11,10,2020-02-05,
88088,5072,9,20,2008-06-06,2014-06-06
88089,5072,7,20,2014-06-06,2020-06-06
88090,5072,20,20,2020-06-06,
88091,5073,23,11,2023-03-09,
88092,5074,4,7,2021-12-06,2023-12-06
88093,5074,19,7,2023-12-06,
88094,5075,12,31,2017-08-21,2021-08-21
88095,5075,6,31,2021-08-21,
88096,5076,18,29,2013-03-06,2017-03-06
88097,5076,11,29,2017-03-06,2021-03-06
88098,5076,23,29,2021-03-06,
88099,5077,5,16,2010-01-22,2015-01-22
88100,5077,21,16,2015-01-22,2020-01-22
88101,5077,19,16,2020-01-22,
88102,5078,23,29,2011-05-03,2016-05-03
88103,5078,12,29,2016-05-03,2021-05-03
88104,5078,18,29,2021-05-03,
88105,5079,22,17,2016-07-24,2019-07-24
88106,5079,5,17,2019-07-24,2022-07-24
88107,5079,10,17,2022-07-24,
88108,5080,12,29,2009-11-03,2014-11-03
88109,5080,5,29,2014-11-03,2019-11-03
88110,5080,2,29,2019-11-03,
88111,5081,7,22,2010-02-12,2015-02-12
88112,5081,8,22,2015-02-12,2020-02-12
88113,5081,1,22,2020-02-12,
88114,5082,21,26,2011-07-25,2016-07-25
88115,5082,3,26,2016-07-25,2021-07-25
88116,5082,2,26,2021-07-25,
88117,5083,9,1,2022-11-05,
88118,5084,21,28,2016-05-26,2019-05-26
88119,5084,5,28,2019-05-26,2022-05-26
88120,5084,22,28,2022-05-26,
88121,5085,11,2,2020-08-17,2023-08-17
88122,5085,3,2,2023-08-17,
88123,5086,16,29,2024-08-02,
88124,5087,16,10,2024-01-11,
88125,5088,2,36,2003-01-18,2008-01-18
88126,5088,8,36,2008-01-18,2013-01-18
88127,5088,17,36,2013-01-18,2018-01-18
88128,5088,10,36,2018-01-18,
88129,5089,20,38,2006-09-08,2011-09-08
88130,5089,2,38,2011-09-08,2016-09-08
88131,5089,7,38,2016-09-08,2021-09-08
88132,5089,16,38,2021-09-08,
88133,5090,4,41,2025-10-20,
88134,5091,18,39,2025-05-05,
88135,5092,20,41,2023-09-15,
88136,5093,9,14,2023-03-02,
88137,5094,12,23,2016-12-05,2019-12-05
88138,5094,5,23,2019-12-05,2022-12-05
88139,5094,10,23,2022-12-05,
88140,5095,13,16,2016-07-18,2019-07-18
88141,5095,23,16,2019-07-18,2022-07-18
88142,5095,16,16,2022-07-18,
88143,5096,1,21,2011-10-28,2016-10-28
88144,5096,12,21,2016-10-28,2021-10-28
88145,5096,15,21,2021-10-28,
88146,5097,22,28,2013-01-21,2017-01-21
88147,5097,7,28,2017-01-21,2021-01-21
88148,5097,2,28,2021-01-21,
88149,5098,20,17,2009-08-06,2014-08-06
88150,5098,14,17,2014-08-06,2019-08-06
88151,5098,23,17,2019-08-06,
88152,5099,16,8,2023-12-17,
88153,5100,10,36,2020-09-08,2023-09-08
88154,5100,20,36,2023-09-08,
88155,5101,18,17,2019-04-04,2022-04-04
88156,5101,23,17,2022-04-04,
88157,5102,23,38,2020-10-23,2023-10-23
88158,5102,19,38,2023-10-23,
88159,5103,14,39,2023-12-24,
88160,5104,7,11,2011-02-22,2016-02-22
88161,5104,21,11,2016-02-22,2021-02-22
88162,5104,8,11,2021-02-22,
88163,5105,19,10,2013-10-23,2017-10-23
88164,5105,12,10,2017-10-23,2021-10-23
88165,5105,1,10,2021-10-23,
88166,5106,2,16,2024-04-07,
88167,5107,12,2,2008-06-05,2014-06-05
88168,5107,2,2,2014-06-05,2020-06-05
88169,5107,7,2,2020-06-05,
88170,5108,3,29,2005-02-05,2010-02-05
88171,5108,22,29,2010-02-05,2015-02-05
88172,5108,15,29,2015-02-05,2020-02-05
88173,5108,4,29,2020-02-05,
88174,5109,23,25,2011-07-04,2016-07-04
88175,5109,22,25,2016-07-04,2021-07-04
88176,5109,3,25,2021-07-04,
88177,5110,13,38,2006-10-05,2011-10-05
88178,5110,6,38,2011-10-05,2016-10-05
88179,5110,2,38,2016-10-05,2021-10-05
88180,5110,4,38,2021-10-05,
88181,5111,15,33,2011-11-07,2016-11-07
88182,5111,18,33,2016-11-07,2021-11-07
88183,5111,4,33,2021-11-07,
88184,5112,23,1,2023-07-05,
88185,5113,18,14,2024-05-24,
88186,5114,23,9,2003-03-21,2008-03-21
88187,5114,17,9,2008-03-21,2013-03-21
88188,5114,1,9,2013-03-21,2018-03-21
88189,5114,13,9,2018-03-21,
88190,5115,5,35,2026-04-10,
88191,5116,10,2,1992-04-23,2000-04-23
88192,5116,17,2,2000-04-23,2008-04-23
88193,5116,20,2,2008-04-23,2016-04-23
88194,5116,3,2,2016-04-23,
88195,5117,19,6,2022-07-08,
88196,5118,10,20,2008-10-13,2014-10-13
88197,5118,9,20,2014-10-13,2020-10-13
88198,5118,6,20,2020-10-13,
88199,5119,15,41,2013-02-14,2017-02-14
88200,5119,19,41,2017-02-14,2021-02-14
88201,5119,9,41,2021-02-14,
88202,5120,8,17,2010-08-21,2015-08-21
88203,5120,7,17,2015-08-21,2020-08-21
88204,5120,2,17,2020-08-21,
88205,5121,1,29,2022-11-02,
88206,5122,5,13,2024-06-28,
88207,5123,18,31,2017-09-02,2021-09-02
88208,5123,4,31,2021-09-02,
88209,5124,13,15,2016-08-11,2019-08-11
88210,5124,23,15,2019-08-11,2022-08-11
88211,5124,18,15,2022-08-11,
88212,5125,23,32,1991-05-15,1999-05-15
88213,5125,11,32,1999-05-15,2007-05-15
88214,5125,2,32,2007-05-15,2015-05-15
88215,5125,22,32,2015-05-15,
88216,5126,2,3,2002-06-03,2008-06-03
88217,5126,15,3,2008-06-03,2014-06-03
88218,5126,1,3,2014-06-03,2020-06-03
88219,5126,13,3,2020-06-03,
88220,5127,21,37,1999-05-02,2005-05-02
88221,5127,22,37,2005-05-02,2011-05-02
88222,5127,11,37,2011-05-02,2017-05-02
88223,5127,18,37,2017-05-02,
88224,5128,9,31,2006-03-15,2011-03-15
88225,5128,21,31,2011-03-15,2016-03-15
88226,5128,2,31,2016-03-15,2021-03-15
88227,5128,20,31,2021-03-15,
88228,5129,8,29,2010-10-04,2015-10-04
88229,5129,7,29,2015-10-04,2020-10-04
88230,5129,16,29,2020-10-04,
88231,5130,21,12,2022-02-16,
88232,5131,21,36,2025-10-15,
88233,5132,13,14,2025-11-17,
88234,5133,15,31,2025-07-14,
88235,5134,13,1,2011-11-08,2016-11-08
88236,5134,9,1,2016-11-08,2021-11-08
88237,5134,7,1,2021-11-08,
88238,5135,17,36,2013-08-25,2017-08-25
88239,5135,15,36,2017-08-25,2021-08-25
88240,5135,10,36,2021-08-25,
88241,5136,9,36,2014-03-05,2018-03-05
88242,5136,6,36,2018-03-05,2022-03-05
88243,5136,15,36,2022-03-05,
88244,5137,10,33,2013-08-01,2017-08-01
88245,5137,4,33,2017-08-01,2021-08-01
88246,5137,5,33,2021-08-01,
88247,5138,13,28,2025-11-04,
88248,5139,22,18,2016-03-13,2019-03-13
88249,5139,20,18,2019-03-13,2022-03-13
88250,5139,12,18,2022-03-13,
88251,5140,10,38,2010-11-28,2015-11-28
88252,5140,5,38,2015-11-28,2020-11-28
88253,5140,11,38,2020-11-28,
88254,5141,20,13,2014-07-08,2018-07-08
88255,5141,18,13,2018-07-08,2022-07-08
88256,5141,2,13,2022-07-08,
88257,5142,11,5,2011-09-15,2016-09-15
88258,5142,1,5,2016-09-15,2021-09-15
88259,5142,17,5,2021-09-15,
88260,5143,20,28,2001-07-24,2007-07-24
88261,5143,10,28,2007-07-24,2013-07-24
88262,5143,21,28,2013-07-24,2019-07-24
88263,5143,23,28,2019-07-24,
88264,5144,15,28,2016-09-21,2019-09-21
88265,5144,1,28,2019-09-21,2022-09-21
88266,5144,23,28,2022-09-21,
88267,5145,11,38,2024-05-08,
88268,5146,13,8,2019-07-11,2022-07-11
88269,5146,16,8,2022-07-11,
88270,5147,17,18,2025-01-03,
88271,5148,11,46,2019-10-08,2022-10-08
88272,5148,22,46,2022-10-08,
88273,5149,1,44,2021-06-10,2023-06-10
88274,5149,3,44,2023-06-10,
88275,5150,7,28,2023-03-10,
88276,5151,19,27,2013-09-17,2017-09-17
88277,5151,13,27,2017-09-17,2021-09-17
88278,5151,10,27,2021-09-17,
88279,5152,2,4,2021-06-05,2023-06-05
88280,5152,23,4,2023-06-05,
88281,5153,11,2,2009-02-14,2014-02-14
88282,5153,1,2,2014-02-14,2019-02-14
88283,5153,4,2,2019-02-14,
88284,5154,21,45,2020-05-12,2023-05-12
88285,5154,6,45,2023-05-12,
88286,5155,1,38,2012-08-25,2016-08-25
88287,5155,14,38,2016-08-25,2020-08-25
88288,5155,2,38,2020-08-25,
88289,5156,11,3,2013-05-05,2017-05-05
88290,5156,18,3,2017-05-05,2021-05-05
88291,5156,15,3,2021-05-05,
88292,5157,7,10,2022-03-25,
88293,5158,17,40,2007-04-07,2013-04-07
88294,5158,11,40,2013-04-07,2019-04-07
88295,5158,15,40,2019-04-07,
88296,5159,19,6,2025-07-25,
88297,5160,16,28,2021-02-03,2023-02-03
88298,5160,22,28,2023-02-03,
88299,5161,23,28,2023-02-17,
88300,5162,15,21,2017-05-04,2021-05-04
88301,5162,8,21,2021-05-04,
