"riwayat_pangkat_id","pegawai_id","pangkat_id","tanggal_mulai","tanggal_selesai"
9666,4983,6,2013-07-23,2019-07-23
9667,4983,7,2019-07-23,
9668,4984,1,2006-11-14,2016-11-14
9669,4984,2,2016-11-14,
9670,4985,3,1999-08-06,2005-08-06
9671,4985,4,2005-08-06,2011-08-06
9672,4985,5,2011-08-06,2017-08-06
9673,4985,6,2017-08-06,
9674,4986,8,2021-10-23,2023-10-23
9675,4986,9,2023-10-23,
9676,4987,1,2019-07-27,
9677,4988,1,2026-02-20,
9678,4989,8,2022-09-03,
9679,4990,1,2011-04-10,
9680,4991,4,2005-12-11,2010-12-11
9681,4991,5,2010-12-11,2015-12-11
9682,4991,6,2015-12-11,2020-12-11
9683,4991,7,2020-12-11,
9684,4992,4,2008-06-19,2014-06-19
9685,4992,5,2014-06-19,2020-06-19
9686,4992,6,2020-06-19,
9687,4993,2,2000-05-16,2006-05-16
9688,4993,3,2006-05-16,2012-05-16
9689,4993,4,2012-05-16,2018-05-16
9690,4993,5,2018-05-16,
9691,4994,5,2019-12-16,2022-12-16
9692,4994,6,2022-12-16,
9693,4995,5,2024-12-08,
9694,4996,2,2024-04-18,
9695,4997,4,2020-02-02,2023-02-02
9696,4997,5,2023-02-02,
9697,4998,6,2018-03-27,2022-03-27
9698,4998,7,2022-03-27,
9699,4999,3,2011-06-22,2016-06-22
9700,4999,4,2016-06-22,2021-06-22
9701,4999,5,2021-06-22,
9702,5000,2,2000-01-26,2006-01-26
9703,5000,3,2006-01-26,2012-01-26
9704,5000,4,2012-01-26,2018-01-26
9705,5000,5,2018-01-26,
9706,5001,1,2014-05-20,
9707,5002,2,2025-07-10,
9708,5003,5,2025-09-14,
9709,5004,1,2011-05-13,2018-05-13
9710,5004,2,2018-05-13,
9711,5005,1,1993-01-15,
9712,5006,6,2022-10-15,
9713,5007,1,1998-11-02,
9714,5008,1,2025-08-15,
9715,5009,2,2026-03-07,
9716,5010,7,2022-02-14,
9717,5011,1,2005-06-25,
9718,5012,1,2000-02-06,
9719,5013,6,2015-04-18,2018-04-18
9720,5013,7,2018-04-18,2021-04-18
9721,5013,8,2021-04-18,
9722,5014,9,2023-10-25,
9723,5015,6,2023-09-02,
9724,5016,2,2025-03-04,
9725,5017,6,2016-10-27,2019-10-27
9726,5017,7,2019-10-27,2022-10-27
9727,5017,8,2022-10-27,
9728,5018,1,2020-06-04,
9729,5019,1,2026-07-06,
9730,5020,2,2025-08-05,
9731,5021,2,2025-04-18,
9732,5022,1,2021-07-02,2023-07-02
9733,5022,2,2023-07-02,
9734,5023,2,2022-10-22,
9735,5024,7,2024-02-05,
9736,5025,7,2017-04-07,2021-04-07
9737,5025,8,2021-04-07,
9738,5026,3,1995-10-20,2002-10-20
9739,5026,4,2002-10-20,2009-10-20
9740,5026,5,2009-10-20,2016-10-20
9741,5026,6,2016-10-20,
9742,5027,1,2020-04-14,
9743,5028,6,2014-09-27,2018-09-27
9744,5028,7,2018-09-27,2022-09-27
9745,5028,8,2022-09-27,
9746,5029,1,2020-04-21,2023-04-21
9747,5029,2,2023-04-21,
9748,5030,6,2016-01-24,2019-01-24
9749,5030,7,2019-01-24,2022-01-24
9750,5030,8,2022-01-24,
9751,5031,1,2025-02-17,
9752,5032,4,2015-10-12,2018-10-12
9753,5032,5,2018-10-12,2021-10-12
9754,5032,6,2021-10-12,
9755,5033,4,2021-02-26,2023-02-26
9756,5033,5,2023-02-26,
9757,5034,6,2017-10-01,2021-10-01
9758,5034,7,2021-10-01,
9759,5035,3,2002-05-21,2008-05-21
9760,5035,4,2008-05-21,2014-05-21
9761,5035,5,2014-05-21,2020-05-21
9762,5035,6,2020-05-21,
9763,5036,3,1996-02-06,2003-02-06
9764,5036,4,2003-02-06,2010-02-06
9765,5036,5,2010-02-06,2017-02-06
9766,5036,6,2017-02-06,
9767,5037,1,2025-11-11,
9768,5038,2,2026-02-23,
9769,5039,2,1997-02-01,2004-02-01
9770,5039,3,2004-02-01,2011-02-01
9771,5039,4,2011-02-01,2018-02-01
9772,5039,5,2018-02-01,
9773,5040,1,2021-03-19,2023-03-19
9774,5040,2,2023-03-19,
9775,5041,1,1998-02-22,2012-02-22
9776,5041,2,2012-02-22,
9777,5042,1,2024-07-09,
9778,5043,1,2025-06-02,
9779,5044,1,2023-02-18,
9780,5045,1,2005-06-06,
9781,5046,1,1999-12-06,2012-12-06
9782,5046,2,2012-12-06,
9783,5047,8,2021-08-10,2023-08-10
9784,5047,9,2023-08-10,
9785,5048,2,2023-01-21,
9786,5049,4,2020-04-04,2023-04-04
9787,5049,5,2023-04-04,
9788,5050,1,2021-09-02,
9789,5051,5,2014-03-14,2018-03-14
9790,5051,6,2018-03-14,2022-03-14
9791,5051,7,2022-03-14,
9792,5052,5,2011-07-21,2016-07-21
9793,5052,6,2016-07-21,2021-07-21
9794,5052,7,2021-07-21,
9795,5053,7,2023-10-12,
9796,5054,7,2024-11-22,
9797,5055,3,2004-05-20,2009-05-20
9798,5055,4,2009-05-20,2014-05-20
9799,5055,5,2014-05-20,2019-05-20
9800,5055,6,2019-05-20,
9801,5056,1,2025-03-23,
9802,5057,6,2016-07-01,2019-07-01
9803,5057,7,2019-07-01,2022-07-01
9804,5057,8,2022-07-01,
9805,5058,1,2026-02-25,
9806,5059,1,2019-12-24,
9807,5060,6,2012-09-03,2016-09-03
9808,5060,7,2016-09-03,2020-09-03
9809,5060,8,2020-09-03,
9810,5061,1,2011-02-19,
9811,5062,4,2017-12-28,2021-12-28
9812,5062,5,2021-12-28,
9813,5063,2,2025-11-03,
9814,5064,4,2012-03-10,2016-03-10
9815,5064,5,2016-03-10,2020-03-10
9816,5064,6,2020-03-10,
9817,5065,6,2026-03-07,
9818,5066,9,2024-07-23,
9819,5067,5,2015-09-11,2018-09-11
9820,5067,6,2018-09-11,2021-09-11
9821,5067,7,2021-09-11,
9822,5068,3,2005-06-09,2010-06-09
9823,5068,4,2010-06-09,2015-06-09
9824,5068,5,2015-06-09,2020-06-09
9825,5068,6,2020-06-09,
9826,5069,7,2024-12-21,
9827,5070,1,2021-09-25,2023-09-25
9828,5070,2,2023-09-25,
9829,5071,1,2012-02-05,2019-02-05
9830,5071,2,2019-02-05,
9831,5072,1,2008-06-06,
9832,5073,1,2023-03-09,
9833,5074,1,2021-12-06,
9834,5075,1,2017-08-21,
9835,5076,5,2013-03-06,2017-03-06
9836,5076,6,2017-03-06,2021-03-06
9837,5076,7,2021-03-06,
9838,5077,5,2010-01-22,2015-01-22
9839,5077,6,2015-01-22,2020-01-22
9840,5077,7,2020-01-22,
9841,5078,6,2011-05-03,2016-05-03
9842,5078,7,2016-05-03,2021-05-03
9843,5078,8,2021-05-03,
9844,5079,1,2016-07-24,
9845,5080,5,2009-11-03,2014-11-03
9846,5080,6,2014-11-03,2019-11-03
9847,5080,7,2019-11-03,
9848,5081,7,2010-02-12,2015-02-12
9849,5081,8,2015-02-12,2020-02-12
9850,5081,9,2020-02-12,
9851,5082,4,2011-07-25,2016-07-25
9852,5082,5,2016-07-25,2021-07-25
9853,5082,6,2021-07-25,
9854,5083,6,2022-11-05,
9855,5084,3,2016-05-26,2019-05-26
9856,5084,4,2019-05-26,2022-05-26
9857,5084,5,2022-05-26,
9858,5085,4,2020-08-17,2023-08-17
9859,5085,5,2023-08-17,
9860,5086,10,2024-08-02,
9861,5087,1,2024-01-11,
9862,5088,2,2003-01-18,2008-01-18
9863,5088,3,2008-01-18,2013-01-18
9864,5088,4,2013-01-18,2018-01-18
9865,5088,5,2018-01-18,
9866,5089,3,2006-09-08,2011-09-08
9867,5089,4,2011-09-08,2016-09-08
9868,5089,5,2016-09-08,2021-09-08
9869,5089,6,2021-09-08,
9870,5090,8,2025-10-20,
9871,5091,10,2025-05-05,
9872,5092,5,2023-09-15,
9873,5093,6,2023-03-02,
9874,5094,5,2016-12-05,2019-12-05
9875,5094,6,2019-12-05,2022-12-05
9876,5094,7,2022-12-05,
9877,5095,5,2016-07-18,2019-07-18
9878,5095,6,2019-07-18,2022-07-18
9879,5095,7,2022-07-18,
9880,5096,1,2011-10-28,
9881,5097,1,2013-01-21,
9882,5098,3,2009-08-06,2014-08-06
9883,5098,4,2014-08-06,2019-08-06
9884,5098,5,2019-08-06,
9885,5099,8,2023-12-17,
9886,5100,1,2020-09-08,
9887,5101,1,2019-04-04,
9888,5102,8,2020-10-23,2023-10-23
9889,5102,9,2023-10-23,
9890,5103,1,2023-12-24,
9891,5104,1,2011-02-22,2018-02-22
9892,5104,2,2018-02-22,
9893,5105,5,2013-10-23,2017-10-23
9894,5105,6,2017-10-23,2021-10-23
9895,5105,7,2021-10-23,
9896,5106,9,2024-04-07,
9897,5107,1,2008-06-05,2017-06-05
9898,5107,2,2017-06-05,
9899,5108,5,2005-02-05,2010-02-05
9900,5108,6,2010-02-05,2015-02-05
9901,5108,7,2015-02-05,2020-02-05
9902,5108,8,2020-02-05,
9903,5109,3,2011-07-04,2016-07-04
9904,5109,4,2016-07-04,2021-07-04
9905,5109,5,2021-07-04,
9906,5110,4,2006-10-05,2011-10-05
9907,5110,5,2011-10-05,2016-10-05
9908,5110,6,2016-10-05,2021-10-05
9909,5110,7,2021-10-05,
9910,5111,6,2011-11-07,2016-11-07
9911,5111,7,2016-11-07,2021-11-07
9912,5111,8,2021-11-07,
9913,5112,8,2023-07-05,
9914,5113,9,2024-05-24,
9915,5114,5,2003-03-21,2008-03-21
9916,5114,6,2008-03-21,2013-03-21
9917,5114,7,2013-03-21,2018-03-21
9918,5114,8,2018-03-21,
9919,5115,1,2026-04-10,
9920,5116,1,1992-04-23,2009-04-23
9921,5116,2,2009-04-23,
9922,5117,6,2022-07-08,
9923,5118,4,2008-10-13,2014-10-13
9924,5118,5,2014-10-13,2020-10-13
9925,5118,6,2020-10-13,
9926,5119,3,2013-02-14,2017-02-14
9927,5119,4,2017-02-14,2021-02-14
9928,5119,5,2021-02-14,
9929,5120,7,2010-08-21,2015-08-21
9930,5120,8,2015-08-21,2020-08-21
9931,5120,9,2020-08-21,
9932,5121,8,2022-11-02,
9933,5122,1,2024-06-28,
9934,5123,1,2017-09-02,2021-09-02
9935,5123,2,2021-09-02,
9936,5124,6,2016-08-11,2019-08-11
9937,5124,7,2019-08-11,2022-08-11
9938,5124,8,2022-08-11,
9939,5125,1,1991-05-15,2008-05-15
9940,5125,2,2008-05-15,
9941,5126,3,2002-06-03,2008-06-03
9942,5126,4,2008-06-03,2014-06-03
9943,5126,5,2014-06-03,2020-06-03
9944,5126,6,2020-06-03,
9945,5127,1,1999-05-02,
9946,5128,2,2006-03-15,2011-03-15
9947,5128,3,2011-03-15,2016-03-15
9948,5128,4,2016-03-15,2021-03-15
9949,5128,5,2021-03-15,
9950,5129,1,2010-10-04,2018-10-04
9951,5129,2,2018-10-04,
9952,5130,7,2022-02-16,
9953,5131,1,2025-10-15,
9954,5132,5,2025-11-17,
9955,5133,8,2025-07-14,
9956,5134,6,2011-11-08,2016-11-08
9957,5134,7,2016-11-08,2021-11-08
9958,5134,8,2021-11-08,
9959,5135,4,2013-08-25,2017-08-25
9960,5135,5,2017-08-25,2021-08-25
9961,5135,6,2021-08-25,
9962,5136,5,2014-03-05,2018-03-05
9963,5136,6,2018-03-05,2022-03-05
9964,5136,7,2022-03-05,
9965,5137,1,2013-08-01,
9966,5138,2,2025-11-04,
9967,5139,4,2016-03-13,2019-03-13
9968,5139,5,2019-03-13,2022-03-13
9969,5139,6,2022-03-13,
9970,5140,5,2010-11-28,2015-11-28
9971,5140,6,2015-11-28,2020-11-28
9972,5140,7,2020-11-28,
9973,5141,5,2014-07-08,2018-07-08
9974,5141,6,2018-07-08,2022-07-08
9975,5141,7,2022-07-08,
9976,5142,4,2011-09-15,2016-09-15
9977,5142,5,2016-09-15,2021-09-15
9978,5142,6,2021-09-15,
9979,5143,5,2001-07-24,2007-07-24
9980,5143,6,2007-07-24,2013-07-24
9981,5143,7,2013-07-24,2019-07-24
9982,5143,8,2019-07-24,
9983,5144,5,2016-09-21,2019-09-21
9984,5144,6,2019-09-21,2022-09-21
9985,5144,7,2022-09-21,
9986,5145,7,2024-05-08,
9987,5146,7,2019-07-11,2022-07-11
9988,5146,8,2022-07-11,
9989,5147,7,2025-01-03,
9990,5148,1,2019-10-08,
9991,5149,7,2021-06-10,2023-06-10
9992,5149,8,2023-06-10,
9993,5150,5,2023-03-10,
9994,5151,3,2013-09-17,2017-09-17
9995,5151,4,2017-09-17,2021-09-17
9996,5151,5,2021-09-17,
9997,5152,6,2021-06-05,2023-06-05
9998,5152,7,2023-06-05,
9999,5153,1,2009-02-14,
10000,5154,7,2020-05-12,2023-05-12
10001,5154,8,2023-05-12,
10002,5155,4,2012-08-25,2016-08-25
10003,5155,5,2016-08-25,2020-08-25
10004,5155,6,2020-08-25,
10005,5156,5,2013-05-05,2017-05-05
10006,5156,6,2017-05-05,2021-05-05
10007,5156,7,2021-05-05,
10008,5157,2,2022-03-25,
10009,5158,6,2007-04-07,2013-04-07
10010,5158,7,2013-04-07,2019-04-07
10011,5158,8,2019-04-07,
10012,5159,8,2025-07-25,
10013,5160,9,2021-02-03,2023-02-03
10014,5160,10,2023-02-03,
10015,5161,6,2023-02-17,
10016,5162,4,2017-05-04,2021-05-04
10017,5162,5,2021-05-04,
10018,5163,1,2022-10-16,
10019,5164,3,2001-03-21,2007-03-21
10020,5164,4,2007-03-21,2013-03-21
10021,5164,5,2013-03-21,2019-03-21
10022,5164,6,2019-03-21,
10023,5165,1,2025-09-25,
10024,5166,2,2026-01-03,
10025,5167,2,2025-10-12,
10026,5168,1,1991-05-27,
10027,5169,8,2021-11-28,2023-11-28
10028,5169,9,2023-11-28,
10029,5170,6,2020-12-20,2023-12-20
10030,5170,7,2023-12-20,
10031,5171,1,2024-02-23,
10032,5172,2,2026-06-27,
10033,5173,6,2021-07-21,2023-07-21
10034,5173,7,2023-07-21,
10035,5174,2,2022-04-01,
10036,5175,2,2026-07-22,
10037,5176,1,1997-08-20,2011-08-20
10038,5176,2,2011-08-20,
10039,5177,1,2014-01-14,
10040,5178,1,2019-07-26,2022-07-26
10041,5178,2,2022-07-26,
10042,5179,7,2019-02-12,2022-02-12
10043,5179,8,2022-02-12,
10044,5180,4,2020-10-10,2023-10-10
10045,5180,5,2023-10-10,
10046,5181,10,2024-07-04,
10047,5182,7,2016-10-02,2019-10-02
10048,5182,8,2019-10-02,2022-10-02
10049,5182,9,2022-10-02,
10050,5183,1,2025-08-17,
10051,5184,1,2021-01-18,2023-01-18
10052,5184,2,2023-01-18,
10053,5185,7,2019-12-22,2022-12-22
10054,5185,8,2022-12-22,
10055,5186,8,2022-12-26,
10056,5187,2,2024-02-27,
10057,5188,1,2023-03-03,
10058,5189,1,2002-08-26,
10059,5190,9,2023-01-28,
10060,5191,1,2010-07-01,
10061,5192,5,2017-10-03,2021-10-03
10062,5192,6,2021-10-03,
10063,5193,1,2015-05-25,2020-05-25
10064,5193,2,2020-05-25,
10065,5194,5,2011-07-24,2016-07-24
10066,5194,6,2016-07-24,2021-07-24
10067,5194,7,2021-07-24,
10068,5195,3,2008-06-24,2014-06-24
10069,5195,4,2014-06-24,2020-06-24
10070,5195,5,2020-06-24,
10071,5196,6,2010-08-16,2015-08-16
10072,5196,7,2015-08-16,2020-08-16
10073,5196,8,2020-08-16,
10074,5197,5,2021-10-07,2023-10-07
10075,5197,6,2023-10-07,
10076,5198,1,2008-01-25,2017-01-25
10077,5198,2,2017-01-25,
10078,5199,8,2019-03-03,2022-03-03
10079,5199,9,2022-03-03,
10080,5200,8,2023-04-03,
10081,5201,10,2026-07-13,
10082,5202,6,2013-07-08,2017-07-08
10083,5202,7,2017-07-08,2021-07-08
10084,5202,8,2021-07-08,
10085,5203,2,2024-06-14,
10086,5204,7,2018-08-22,2022-08-22
10087,5204,8,2022-08-22,
10088,5205,5,2025-06-22,
10089,5206,9,2023-05-27,
10090,5207,1,2011-10-03,
10091,5208,8,2022-07-11,
10092,5209,8,2022-06-14,
10093,5210,5,2006-05-21,2011-05-21
10094,5210,6,2011-05-21,2016-05-21
10095,5210,7,2016-05-21,2021-05-21
10096,5210,8,2021-05-21,
10097,5211,1,2023-03-11,
10098,5212,6,2010-08-10,2015-08-10
10099,5212,7,2015-08-10,2020-08-10
10100,5212,8,2020-08-10,
10101,5213,7,2020-09-05,2023-09-05
10102,5213,8,2023-09-05,
10103,5214,1,2024-02-11,
10104,5215,9,2025-05-15,
10105,5216,5,2016-03-26,2019-03-26
10106,5216,6,2019-03-26,2022-03-26
10107,5216,7,2022-03-26,
10108,5217,5,2018-03-02,2022-03-02
10109,5217,6,2022-03-02,
10110,5218,1,2025-08-28,
10111,5219,2,2026-07-02,
10112,5220,8,2023-01-03,
10113,5221,7,2021-04-13,2023-04-13
10114,5221,8,2023-04-13,
10115,5222,2,2025-07-08,
10116,5223,1,2019-03-26,2022-03-26
10117,5223,2,2022-03-26,
10118,5224,8,2024-05-23,
10119,5225,6,2021-12-04,2023-12-04
10120,5225,7,2023-12-04,
10121,5226,1,2013-01-07,2019-01-07
10122,5226,2,2019-01-07,
10123,5227,7,2020-04-04,2023-04-04
10124,5227,8,2023-04-04,
10125,5228,8,2018-01-05,2022-01-05
10126,5228,9,2022-01-05,
10127,5229,6,2015-09-10,2018-09-10
10128,5229,7,2018-09-10,2021-09-10
10129,5229,8,2021-09-10,
10130,5230,1,2009-06-10,2017-06-10
10131,5230,2,2017-06-10,
10132,5231,8,2025-06-03,
10133,5232,6,2021-02-17,2023-02-17
10134,5232,7,2023-02-17,
10135,5233,1,2022-01-05,
10136,5234,6,2021-09-28,2023-09-28
10137,5234,7,2023-09-28,
10138,5235,7,2023-07-10,
10139,5236,1,2025-08-06,
10140,5237,7,2019-07-06,2022-07-06
10141,5237,8,2022-07-06,
10142,5238,7,2008-11-17,2014-11-17
10143,5238,8,2014-11-17,2020-11-17
10144,5238,9,2020-11-17,
10145,5239,2,2002-08-17,2008-08-17
10146,5239,3,2008-08-17,2014-08-17
10147,5239,4,2014-08-17,2020-08-17
10148,5239,5,2020-08-17,
10149,5240,7,2025-11-20,
10150,5241,8,2019-03-24,2022-03-24
10151,5241,9,2022-03-24,
10152,5242,6,2019-05-03,2022-05-03
10153,5242,7,2022-05-03,
10154,5243,2,2001-08-12,2007-08-12
10155,5243,3,2007-08-12,2013-08-12
10156,5243,4,2013-08-12,2019-08-12
10157,5243,5,2019-08-12,
10158,5244,1,2022-10-13,
10159,5245,3,1995-12-28,2002-12-28
10160,5245,4,2002-12-28,2009-12-28
10161,5245,5,2009-12-28,2016-12-28
10162,5245,6,2016-12-28,
10163,5246,1,2015-07-15,
10164,5247,3,2016-04-21,2019-04-21
10165,5247,4,2019-04-21,2022-04-21
10166,5247,5,2022-04-21,
10167,5248,1,2010-11-24,2018-11-24
10168,5248,2,2018-11-24,
10169,5249,9,2024-12-18,
10170,5250,1,2009-01-17,2017-01-17
10171,5250,2,2017-01-17,
10172,5251,2,2023-09-18,
10173,5252,5,2018-03-07,2022-03-07
10174,5252,6,2022-03-07,
10175,5253,8,2020-08-04,2023-08-04
10176,5253,9,2023-08-04,
10177,5254,1,2006-02-04,2016-02-04
10178,5254,2,2016-02-04,
10179,5255,1,2025-05-07,
10180,5256,8,2020-07-01,2023-07-01
10181,5256,9,2023-07-01,
10182,5257,2,2022-03-04,
10183,5258,6,2022-07-09,
10184,5259,1,2020-12-12,2023-12-12
10185,5259,2,2023-12-12,
10186,5260,1,2021-04-15,2023-04-15
10187,5260,2,2023-04-15,
10188,5261,5,2019-09-13,2022-09-13
10189,5261,6,2022-09-13,
10190,5262,4,2021-12-06,2023-12-06
10191,5262,5,2023-12-06,
10192,5263,1,2016-04-07,2021-04-07
10193,5263,2,2021-04-07,
10194,5264,3,2008-06-04,2014-06-04
10195,5264,4,2014-06-04,2020-06-04
10196,5264,5,2020-06-04,
10197,5265,1,2021-07-20,2023-07-20
10198,5265,2,2023-07-20,
10199,5266,3,2004-11-20,2009-11-20
10200,5266,4,2009-11-20,2014-11-20
10201,5266,5,2014-11-20,2019-11-20
10202,5266,6,2019-11-20,
10203,5267,1,2019-12-20,2022-12-20
10204,5267,2,2022-12-20,
10205,5268,4,2004-08-16,2009-08-16
10206,5268,5,2009-08-16,2014-08-16
10207,5268,6,2014-08-16,2019-08-16
10208,5268,7,2019-08-16,
10209,5269,5,2000-05-11,2006-05-11
10210,5269,6,2006-05-11,2012-05-11
10211,5269,7,2012-05-11,2018-05-11
10212,5269,8,2018-05-11,
10213,5270,1,2017-06-02,2021-06-02
10214,5270,2,2021-06-02,
10215,5271,3,2002-06-17,2008-06-17
10216,5271,4,2008-06-17,2014-06-17
10217,5271,5,2014-06-17,2020-06-17
10218,5271,6,2020-06-17,
10219,5272,1,1996-02-17,2011-02-17
10220,5272,2,2011-02-17,
10221,5273,1,2023-08-18,
10222,5274,7,2020-05-05,2023-05-05
10223,5274,8,2023-05-05,
10224,5275,6,2009-02-08,2014-02-08
10225,5275,7,2014-02-08,2019-02-08
10226,5275,8,2019-02-08,
10227,5276,1,2024-01-26,
10228,5277,8,2025-05-05,
10229,5278,3,2002-11-08,2008-11-08
10230,5278,4,2008-11-08,2014-11-08
10231,5278,5,2014-11-08,2020-11-08
10232,5278,6,2020-11-08,
10233,5279,1,2024-10-22,
10234,5280,1,2024-09-11,
10235,5281,5,2019-12-02,2022-12-02
10236,5281,6,2022-12-02,
10237,5282,1,2023-08-11,
10238,5283,6,2015-03-20,2018-03-20
10239,5283,7,2018-03-20,2021-03-20
10240,5283,8,2021-03-20,
10241,5284,1,2001-02-07,
10242,5285,1,1987-09-27,2006-09-27
10243,5285,2,2006-09-27,
10244,5286,1,2019-11-06,
10245,5287,7,2011-03-25,2016-03-25
10246,5287,8,2016-03-25,2021-03-25
10247,5287,9,2021-03-25,
10248,5288,1,2007-05-23,2016-05-23
10249,5288,2,2016-05-23,
10250,5289,1,1987-12-23,
10251,5290,5,2006-12-23,2011-12-23
10252,5290,6,2011-12-23,2016-12-23
10253,5290,7,2016-12-23,2021-12-23
10254,5290,8,2021-12-23,
10255,5291,7,2012-10-28,2016-10-28
10256,5291,8,2016-10-28,2020-10-28
10257,5291,9,2020-10-28,
10258,5292,1,2025-08-23,
10259,5293,8,2026-02-14,
10260,5294,3,1993-11-11,2001-11-11
10261,5294,4,2001-11-11,2009-11-11
10262,5294,5,2009-11-11,2017-11-11
10263,5294,6,2017-11-11,
10264,5295,7,2012-06-24,2016-06-24
10265,5295,8,2016-06-24,2020-06-24
10266,5295,9,2020-06-24,
10267,5296,3,2001-02-01,2007-02-01
10268,5296,4,2007-02-01,2013-02-01
10269,5296,5,2013-02-01,2019-02-01
10270,5296,6,2019-02-01,
10271,5297,1,2003-06-27,
10272,5298,1,2022-07-16,
10273,5299,5,2022-04-27,
10274,5300,1,2018-04-27,
10275,5301,7,2017-02-21,2021-02-21
10276,5301,8,2021-02-21,
10277,5302,7,2024-12-28,
10278,5303,5,2009-08-13,2014-08-13
10279,5303,6,2014-08-13,2019-08-13
10280,5303,7,2019-08-13,
10281,5304,4,1997-11-19,2004-11-19
10282,5304,5,2004-11-19,2011-11-19
10283,5304,6,2011-11-19,2018-11-19
10284,5304,7,2018-11-19,
10285,5305,6,2011-04-17,2016-04-17
10286,5305,7,2016-04-17,2021-04-17
10287,5305,8,2021-04-17,
10288,5306,8,2022-07-20,
10289,5307,2,2023-11-19,
10290,5308,1,2013-11-10,2019-11-10
10291,5308,2,2019-11-10,
10292,5309,6,2011-09-15,2016-09-15
10293,5309,7,2016-09-15,2021-09-15
10294,5309,8,2021-09-15,
10295,5310,1,2025-01-14,
10296,5311,1,2005-09-16,
10297,5312,6,2018-05-09,2022-05-09
10298,5312,7,2022-05-09,
10299,5313,7,2019-06-06,2022-06-06
10300,5313,8,2022-06-06,
10301,5314,6,2017-07-10,2021-07-10
10302,5314,7,2021-07-10,
10303,5315,8,2022-11-11,
10304,5316,6,2007-07-06,2013-07-06
10305,5316,7,2013-07-06,2019-07-06
10306,5316,8,2019-07-06,
10307,5317,8,2024-03-12,
10308,5318,1,1992-07-10,2009-07-10
10309,5318,2,2009-07-10,
10310,5319,5,2017-09-15,2021-09-15
10311,5319,6,2021-09-15,
10312,5320,9,2023-07-19,
10313,5321,7,2018-12-09,2022-12-09
10314,5321,8,2022-12-09,
10315,5322,1,2013-11-07,
10316,5323,8,2025-05-09,
10317,5324,3,1993-04-13,2001-04-13
10318,5324,4,2001-04-13,2009-04-13
10319,5324,5,2009-04-13,2017-04-13
10320,5324,6,2017-04-13,
10321,5325,4,2005-06-25,2010-06-25
10322,5325,5,2010-06-25,2015-06-25
10323,5325,6,2015-06-25,2020-06-25
10324,5325,7,2020-06-25,
10325,5326,1,2022-11-20,
10326,5327,5,2024-10-10,
10327,5328,1,2024-09-08,
10328,5329,8,2024-09-04,
10329,5330,2,2025-01-19,
10330,5331,6,2015-05-11,2018-05-11
10331,5331,7,2018-05-11,2021-05-11
10332,5331,8,2021-05-11,
10333,5332,8,2022-01-23,
10334,5333,1,2022-04-03,
10335,5334,1,2009-07-23,
10336,5335,1,2017-09-05,2021-09-05
10337,5335,2,2021-09-05,
10338,5336,1,1992-01-12,2009-01-12
10339,5336,2,2009-01-12,
10340,5337,5,2015-06-24,2018-06-24
10341,5337,6,2018-06-24,2021-06-24
10342,5337,7,2021-06-24,
10343,5338,5,2015-11-11,2018-11-11
10344,5338,6,2018-11-11,2021-11-11
10345,5338,7,2021-11-11,
10346,5339,4,2021-08-08,2023-08-08
10347,5339,5,2023-08-08,
10348,5340,1,2026-02-16,
10349,5341,2,2024-06-16,
10350,5342,2,2024-07-11,
10351,5343,1,1996-01-08,
10352,5344,1,2016-05-26,2021-05-26
10353,5344,2,2021-05-26,
10354,5345,9,2022-02-17,
10355,5346,7,2021-10-10,2023-10-10
10356,5346,8,2023-10-10,
10357,5347,6,2012-01-21,2016-01-21
10358,5347,7,2016-01-21,2020-01-21
10359,5347,8,2020-01-21,
10360,5348,1,2005-02-18,
10361,5349,1,2021-12-27,
10362,5350,2,2023-08-24,
10363,5351,3,2002-11-01,2008-11-01
10364,5351,4,2008-11-01,2014-11-01
10365,5351,5,2014-11-01,2020-11-01
10366,5351,6,2020-11-01,
10367,5352,7,2018-10-07,2022-10-07
10368,5352,8,2022-10-07,
10369,5353,8,2022-12-14,
10370,5354,1,2026-02-11,
10371,5355,1,2022-02-11,
10372,5356,5,2021-07-07,2023-07-07
10373,5356,6,2023-07-07,
10374,5357,6,2012-11-05,2016-11-05
10375,5357,7,2016-11-05,2020-11-05
10376,5357,8,2020-11-05,
10377,5358,6,2025-04-12,
10378,5359,8,2025-11-27,
10379,5360,1,2025-02-11,
10380,5361,2,2023-12-01,
10381,5362,1,2024-05-10,
10382,5363,4,2012-08-17,2016-08-17
10383,5363,5,2016-08-17,2020-08-17
10384,5363,6,2020-08-17,
10385,5364,1,2024-12-02,
10386,5365,5,2006-04-13,2011-04-13
10387,5365,6,2011-04-13,2016-04-13
10388,5365,7,2016-04-13,2021-04-13
10389,5365,8,2021-04-13,
10390,5366,1,2026-06-27,
10391,5367,2,2025-04-03,
10392,5368,7,2013-04-21,2017-04-21
10393,5368,8,2017-04-21,2021-04-21
10394,5368,9,2021-04-21,
10395,5369,1,2025-09-10,
10396,5370,2,2025-03-28,
10397,5371,6,2014-03-25,2018-03-25
10398,5371,7,2018-03-25,2022-03-25
10399,5371,8,2022-03-25,
10400,5372,8,2020-02-23,2023-02-23
10401,5372,9,2023-02-23,
10402,5373,9,2023-03-05,
10403,5374,4,2021-08-07,2023-08-07
10404,5374,5,2023-08-07,
10405,5375,7,2025-02-05,
10406,5376,9,2026-06-01,
